LOAD kn,STRAIN1 mm
2.497679,0.131934
2.495509,0.131945
2.50923,0.132033
2.502966,0.132071
2.513367,0.132259
2.504271,0.132159
2.508837,0.132396
2.504086,0.132345
2.505523,0.13253
2.507472,0.13249
2.505428,0.132478
2.516067,0.132604
2.513498,0.132665
2.527034,0.132812
2.517605,0.132832
2.531004,0.133002
2.531636,0.133071
2.543283,0.133419
2.542561,0.133359
2.546436,0.133618
2.5424,0.133633
2.540052,0.133762
2.543759,0.133726
2.536845,0.133799
2.544671,0.133924
2.5415,0.13389
2.566451,0.13421
2.563423,0.134338
2.575278,0.134505
2.567369,0.134598
2.573192,0.134652
2.565753,0.134889
2.56229,0.134904
2.564961,0.134831
2.557898,0.134845
2.57026,0.135022
2.563715,0.135043
2.573735,0.135238
2.566063,0.135178
2.578896,0.135304
2.57113,0.135264
2.583641,0.135486
2.580667,0.135528
2.588129,0.135681
2.585608,0.13564
2.585965,0.135737
2.592951,0.135744
2.591628,0.136006
2.597922,0.13594
2.591139,0.136011
2.600908,0.136165
2.59279,0.136135
2.604473,0.136344
2.59552,0.136209
2.604109,0.136322
2.600628,0.136278
2.604949,0.136474
2.597356,0.136407
2.603704,0.136571
2.60669,0.136595
2.609187,0.136679
2.61777,0.136811
2.612376,0.136791
2.624333,0.137107
2.618355,0.137057
2.630705,0.137193
2.624404,0.137263
2.640647,0.13754
2.635258,0.137498
2.64228,0.1376
2.638787,0.137734
2.635634,0.137801
2.642715,0.137867
2.647132,0.138065
2.656507,0.138314
2.652937,0.138329
2.665424,0.138412
2.652109,0.138488
2.662957,0.138704
2.653325,0.138662
2.65882,0.138849
2.655274,0.138697
2.659285,0.138941
2.661645,0.138924
2.666193,0.139024
2.671409,0.139238
2.666795,0.139276
2.681136,0.139456
2.676588,0.139519
2.690065,0.13974
2.681208,0.139717
2.691352,0.13983
2.680844,0.139852
2.686483,0.13985
2.67787,0.139952
2.679574,0.139993
2.675563,0.140012
2.678901,0.14001
2.681655,0.140079
2.677804,0.139964
2.686447,0.140222
2.681196,0.140172
2.701569,0.140452
2.699649,0.140467
2.720702,0.140739
2.71911,0.140856
2.72941,0.141016
2.727044,0.141089
2.729672,0.141345
2.725691,0.141368
2.722341,0.141507
2.720398,0.141478
2.716696,0.141595
2.720743,0.14166
2.70977,0.141594
2.718943,0.141707
2.71222,0.141717
2.725804,0.141826
2.716708,0.141663
2.721977,0.141953
2.719665,0.141916
2.728504,0.142017
2.73301,0.142046
2.74033,0.142257
2.751803,0.142445
2.759105,0.142675
2.770382,0.142916
2.761894,0.142872
2.772039,0.143057
2.759182,0.14304
2.763438,0.143299
2.755094,0.143192
2.758324,0.143329
2.756554,0.143433
2.763849,0.143511
2.762741,0.143509
2.763098,0.143525
2.768296,0.143638
2.76646,0.143723
2.770156,0.143782
2.763492,0.143756
2.773029,0.1438
2.76264,0.143627
2.771664,0.14407
2.767336,0.143927
2.779007,0.144045
2.774817,0.144001
2.782971,0.144113
2.791142,0.144162
2.794594,0.144386
2.8,0.144595
2.800661,0.14468
2.811402,0.144777
2.808422,0.144799
2.81471,0.145094
2.808201,0.145149
2.823001,0.14533
2.813733,0.145303
2.817202,0.145424
2.812105,0.14544
2.815199,0.145569
2.818352,0.145644
2.814901,0.145664
2.817941,0.145705
2.810651,0.145701
2.820176,0.145811
2.810234,0.145832
2.819294,0.145837
2.816361,0.145924
2.830172,0.146201
2.830929,0.146313
2.842641,0.146477
2.845889,0.146493
2.850431,0.146712
2.852684,0.146806
2.850282,0.146832
2.852762,0.146938
2.850324,0.147053
2.859044,0.14705
2.84487,0.14713
2.857029,0.147202
2.845442,0.147094
2.858734,0.147443
2.848947,0.147299
2.855605,0.147369
2.852809,0.147436
2.856892,0.14758
2.858663,0.147581
2.857488,0.1477
2.865303,0.1478
2.868432,0.147847
2.876806,0.147946
2.866602,0.147933
2.879834,0.148249
2.867943,0.148073
2.879274,0.148237
2.869779,0.148253
2.881318,0.148395
2.881271,0.148377
2.885354,0.148583
2.889931,0.148675
2.889705,0.148683
2.895659,0.148831
2.888453,0.148751
2.903783,0.149041
2.892858,0.148906
2.904779,0.149105
2.89607,0.149174
2.906185,0.1492
2.896661,0.149235
2.908874,0.149423
2.907842,0.149444
2.906597,0.149583
2.912784,0.149721
2.911794,0.149764
2.922773,0.149888
2.91906,0.149993
2.932262,0.150176
2.921408,0.150155
2.928245,0.150113
2.923709,0.150249
2.9338,0.150545
2.928102,0.150339
2.929825,0.150588
2.926636,0.150525
2.924752,0.150625
2.92694,0.150688
2.922803,0.15077
2.929127,0.150793
2.924758,0.150791
2.93017,0.150821
2.924842,0.150844
2.93479,0.151018
2.92843,0.150872
2.9423,0.151117
2.940112,0.151259
2.94776,0.151182
2.948225,0.1514
2.956069,0.151493
2.959758,0.15162
2.961594,0.151789
2.968383,0.151861
2.969968,0.152016
2.979952,0.152065
2.970904,0.152205
2.978623,0.152311
2.971607,0.152235
2.983713,0.152547
2.977741,0.152633
2.986848,0.152717
2.983505,0.152758
2.984011,0.152864
2.976787,0.152984
2.977353,0.152842
2.977061,0.152865
2.971822,0.152951
2.98177,0.153119
2.972019,0.153071
2.986592,0.153253
2.98481,0.153279
3.003544,0.153424
3.002352,0.153589
3.016829,0.153866
3.016859,0.153822
3.024888,0.154085
3.019542,0.154167
3.018385,0.154284
3.02099,0.154339
3.010195,0.154325
3.018683,0.154336
3.005141,0.154336
3.013831,0.154487
3.005224,0.154428
3.023201,0.154707
3.017116,0.154651
3.025752,0.154836
3.028774,0.154915
3.032786,0.154935
3.037781,0.155053
3.042608,0.155233
3.051263,0.155344
3.0478,0.155537
3.058958,0.155615
3.046495,0.155685
3.055704,0.155729
3.040147,0.155752
3.048182,0.155942
3.044784,0.155776
3.052592,0.15603
3.060567,0.156114
3.066927,0.156269
3.070998,0.156384
3.076315,0.156609
3.086507,0.156743
3.080618,0.156905
3.085035,0.157041
3.073597,0.157064
3.083533,0.15713
3.076303,0.157248
3.086019,0.157325
3.083199,0.157349
3.093326,0.157562
3.088576,0.157596
3.102952,0.157836
3.106296,0.157948
3.106934,0.157912
3.109097,0.157941
3.104794,0.158236
3.113371,0.158339
3.104961,0.158348
3.11532,0.158461
3.104275,0.158429
3.111058,0.158562
3.104514,0.15857
3.111392,0.158747
3.107917,0.158765
3.113097,0.15886
3.109682,0.158786
3.112364,0.158919
3.120404,0.158905
3.120947,0.159085
3.131878,0.159301
3.123736,0.159191
3.137541,0.159374
3.136444,0.159443
3.151494,0.159789
3.146815,0.159649
3.153068,0.160041
3.145999,0.159874
3.146982,0.160114
3.142589,0.160056
3.14126,0.16014
3.144705,0.160208
3.141922,0.160219
3.154391,0.160219
3.150576,0.16026
3.159904,0.16049
3.156662,0.160633
3.17229,0.160867
3.166819,0.160805
3.17663,0.161123
3.169382,0.160937
3.171784,0.161076
3.16835,0.161213
3.171223,0.161186
3.170288,0.161391
3.165483,0.161358
3.170508,0.161362
3.163832,0.161378
3.175777,0.161562
3.163844,0.161438
3.182244,0.161633
3.175992,0.161707
3.187615,0.161866
3.186953,0.161845
3.196162,0.162045
3.199589,0.162064
3.199106,0.162334
3.201926,0.162226
3.199148,0.162329
3.206682,0.162536
3.200179,0.162522
3.215891,0.162745
3.205884,0.162792
3.221369,0.16288
3.222102,0.162969
3.230757,0.163263
3.229439,0.163306
3.232223,0.163486
3.227401,0.163551
3.226459,0.163789
3.229553,0.163671
3.222042,0.163827
3.230506,0.163763
3.223169,0.163744
3.230029,0.163967
3.221995,0.16394
3.237092,0.164163
3.233731,0.164086
3.247285,0.16427
3.246588,0.164302
3.253984,0.164539
3.249598,0.164561
3.249395,0.164635
3.249025,0.164735
3.245753,0.164613
3.25104,0.164819
3.25048,0.164893
3.254902,0.164946
3.245759,0.164846
3.259242,0.165089
3.259283,0.165342
3.271669,0.165485
3.273815,0.165474
3.281891,0.165575
3.282583,0.165638
3.2785,0.165866
3.282088,0.165926
3.272849,0.165752
3.280616,0.166038
3.273392,0.166034
3.287959,0.166253
3.277248,0.166291
3.292477,0.166386
3.284627,0.16634
3.294271,0.166495
3.292114,0.166585
3.299356,0.166604
3.294975,0.16669
3.289962,0.166667
3.289455,0.166827
3.283542,0.166905
3.293008,0.166865
3.283685,0.16684
3.29352,0.166956
3.290802,0.167037
3.301048,0.167226
3.295022,0.167092
3.303903,0.167398
3.2978,0.167173
3.308833,0.167347
3.312409,0.167497
3.315544,0.167676
3.322321,0.167772
3.31738,0.167802
3.327113,0.167826
3.318119,0.167857
3.332168,0.168091
3.322226,0.167987
3.330886,0.16823
3.322554,0.168069
3.329861,0.168299
3.325796,0.168288
3.3324,0.168381
3.335726,0.168565
3.338748,0.168652
3.349775,0.168801
3.34878,0.168714
3.35893,0.169023
3.351152,0.169009
3.360254,0.169281
3.353041,0.169217
3.35902,0.169362
3.354836,0.169346
3.360939,0.169593
3.360063,0.169547
3.362715,0.169672
3.360701,0.16973
3.361487,0.169849
3.36709,0.17002
3.36296,0.169946
3.370219,0.170115
3.366363,0.170149
3.374791,0.170254
3.368974,0.170329
3.382039,0.170457
3.379202,0.170523
3.395033,0.170762
3.392094,0.170695
3.39579,0.170946
3.394842,0.170951
3.393298,0.171032
3.396517,0.171131
3.384,0.171054
3.397614,0.17134
3.389788,0.171303
3.395128,0.17141
3.384525,0.171294
3.396964,0.171508
3.39061,0.171485
3.407085,0.171685
3.403401,0.171749
3.406245,0.171869
3.410304,0.171813
3.410834,0.171972
3.417856,0.172161
3.412652,0.172079
3.424418,0.172296
3.416443,0.172258
3.425664,0.172525
3.422409,0.172482
3.432262,0.172743
3.429627,0.172626
3.450686,0.17312
3.459233,0.173136
3.463179,0.173448
3.454244,0.173468
3.444332,0.173585
3.442466,0.173529
3.433132,0.173589
3.441364,0.173548
3.429687,0.173633
3.439963,0.173771
3.439498,0.173804
3.449082,0.174017
3.442359,0.17395
3.450358,0.174122
3.447491,0.173979
3.453457,0.174155
3.458089,0.174165
3.458947,0.174261
3.464073,0.174379
3.455615,0.174397
3.464729,0.174534
3.46244,0.174514
3.473628,0.174712
3.475606,0.174769
3.491181,0.175057
3.493786,0.175148
3.498983,0.175324
3.492785,0.175457
3.497338,0.175574
3.49679,0.175615
3.492886,0.175806
3.492641,0.17579
3.489769,0.175736
3.497994,0.175957
3.487974,0.175821
3.498721,0.176047
3.49012,0.176063
3.504735,0.176127
3.501493,0.176231
3.513515,0.176354
3.512532,0.176398
3.520161,0.176689
3.525996,0.176699
3.528827,0.176836
3.52934,0.176973
3.525621,0.17702
3.532779,0.177219
3.52143,0.17712
3.528601,0.177368
3.516239,0.177156
3.526396,0.177484
3.517973,0.177373
3.531295,0.177519
3.519064,0.177542
3.524822,0.177589
3.525048,0.177549
3.529149,0.177636
3.538835,0.177835
3.540397,0.177994
3.551817,0.178144
3.54718,0.178082
3.563142,0.178322
3.55196,0.178275
3.564966,0.178462
3.556037,0.17855
3.567922,0.178754
3.561199,0.178705
3.563094,0.178933
3.557509,0.178889
3.55714,0.178945
3.560567,0.179019
3.556639,0.179095
3.568077,0.179112
3.560185,0.179173
3.571242,0.179355
3.566372,0.17928
3.581393,0.17951
3.570843,0.179531
3.582704,0.179625
3.578889,0.179715
3.584343,0.179858
3.586882,0.179859
3.589529,0.179974
3.589416,0.18013
3.589946,0.180059
3.601766,0.180303
3.606617,0.180334
3.618151,0.18073
3.613394,0.180701
3.618842,0.180884
3.604054,0.180752
3.609097,0.181006
3.600848,0.180974
3.60949,0.18112
3.60477,0.181081
3.604919,0.181222
3.607965,0.181266
3.601086,0.181224
3.602713,0.181343
3.59748,0.181222
3.604674,0.181377
3.598833,0.181375
3.609639,0.181499
3.604954,0.181394
3.616118,0.181721
3.617555,0.181635
3.636909,0.181958
3.641832,0.182005
3.647768,0.182234
3.65063,0.18227
3.651607,0.182454
3.655183,0.182467
3.647876,0.182584
3.650367,0.182768
3.642398,0.182722
3.654349,0.182873
3.649038,0.182806
3.658569,0.183005
3.65265,0.183122
3.658533,0.183186
3.656834,0.183263
3.661478,0.183439
3.664577,0.183346
3.667778,0.183501
3.674495,0.183678
3.667206,0.183743
3.677249,0.18395
3.676409,0.183817
3.691792,0.184117
3.683507,0.184132
3.686333,0.184304
3.676617,0.184228
3.681487,0.184402
3.676927,0.184483
3.682941,0.184409
3.681195,0.184563
3.683615,0.184562
3.688568,0.184764
3.686047,0.184735
3.698796,0.185152
3.70304,0.185115
3.72436,0.185236
3.717667,0.185345
3.724277,0.185587
3.713071,0.185592
3.715986,0.185741
3.709447,0.185727
3.708094,0.185849
3.706872,0.185848
3.700721,0.185843
3.708696,0.185957
3.705025,0.185996
3.710961,0.186103
3.71173,0.186055
3.721738,0.186274
3.71846,0.186219
3.737795,0.186634
3.729397,0.186507
3.740406,0.186785
3.736877,0.186648
3.739464,0.186761
3.737921,0.186865
3.740799,0.186961
3.740937,0.186944
3.738934,0.187039
3.747356,0.187302
3.736734,0.187105
3.747016,0.187415
3.740764,0.187334
3.749067,0.187465
3.7494,0.18753
3.759682,0.18773
3.761625,0.187674
3.770655,0.187923
3.769571,0.188013
3.769827,0.188049
3.76839,0.188161
3.76628,0.18816
3.773975,0.188315
3.767383,0.188448
3.782177,0.18849
3.773069,0.188507
3.787827,0.188806
3.784662,0.188871
3.793007,0.189016
3.792018,0.189144
3.797227,0.189342
3.794438,0.189362
3.793687,0.189515
3.791177,0.189364
3.786021,0.189367
3.792554,0.189577
3.783703,0.189544
3.791481,0.189673
3.782183,0.189622
3.790909,0.189708
3.783536,0.189667
3.794163,0.189831
3.790337,0.189888
3.800154,0.189973
3.805101,0.190127
3.811985,0.190312
3.823173,0.190433
3.823084,0.190357
3.82809,0.190659
3.819472,0.190596
3.827518,0.191001
3.828573,0.190832
3.840148,0.191081
3.834397,0.19117
3.846699,0.191353
3.837854,0.191313
3.840345,0.191546
3.83321,0.191484
3.83485,0.191529
3.835744,0.191572
3.831387,0.191604
3.838098,0.191752
3.832883,0.191817
3.845322,0.191955
3.835499,0.191787
3.847986,0.192008
3.843629,0.192037
3.852475,0.192201
3.852445,0.192242
3.859299,0.192343
3.860617,0.192288
3.866351,0.192557
3.870577,0.192684
3.86517,0.192678
3.872859,0.192824
3.861493,0.192876
3.874642,0.193075
3.867704,0.193023
3.883034,0.193174
3.877372,0.193326
3.889138,0.193502
3.880686,0.193575
3.887916,0.193646
3.879899,0.193654
3.883785,0.193698
3.878158,0.193765
3.877914,0.193849
3.881633,0.193872
3.872758,0.193844
3.884357,0.193909
3.872877,0.193908
3.886628,0.194092
3.877807,0.194072
3.893024,0.194287
3.894037,0.194304
3.911972,0.194567
3.91953,0.194707
3.926319,0.194861
3.925705,0.194926
3.935951,0.195226
3.934973,0.195229
3.925925,0.19537
3.92884,0.195468
3.915459,0.195304
3.925312,0.195532
3.915054,0.195594
3.921789,0.195697
3.913432,0.195681
3.929561,0.195801
3.928268,0.195849
3.93889,0.196098
3.940034,0.196069
3.942347,0.196213
3.954786,0.196326
3.954583,0.196481
3.964925,0.196763
3.955483,0.196666
3.96629,0.196911
3.955513,0.196939
3.965372,0.197124
3.959,0.197138
3.967035,0.197212
3.964406,0.197245
3.963566,0.197405
3.96505,0.197552
3.962427,0.197628
3.962952,0.197527
3.95897,0.197396
3.9635,0.197582
3.954607,0.197558
3.967339,0.197858
3.961456,0.197761
3.971058,0.198003
3.963375,0.197788
3.971601,0.197946
3.965259,0.197918
3.970867,0.198192
3.97523,0.198249
3.977811,0.198257
3.984952,0.198441
3.987902,0.198469
3.993964,0.198699
3.987288,0.198609
3.999358,0.198733
3.997552,0.198892
4.013199,0.199117
4.011244,0.199106
4.032534,0.199421
4.032201,0.199559
4.034382,0.19977
4.027313,0.199826
4.026037,0.199935
4.023033,0.200164
4.01091,0.199905
4.013878,0.2001
4.001594,0.199933
4.011023,0.200096
4.001039,0.200078
4.011691,0.200247
4.004139,0.200147
4.014438,0.200346
4.008019,0.200227
4.017967,0.200453
4.016596,0.200364
4.023778,0.200574
4.031008,0.200654
4.034007,0.200695
4.049218,0.200925
4.047114,0.201059
4.054904,0.20119
4.048276,0.201238
4.061151,0.201336
4.048061,0.201349
4.060525,0.201624
4.060847,0.201702
4.066521,0.201824
4.062992,0.201673
4.068166,0.201954
4.069996,0.202009
4.064745,0.202077
4.071051,0.202197
4.059029,0.202127
4.068714,0.202259
4.062444,0.202256
4.070175,0.20234
4.062128,0.202335
4.073799,0.202604
4.066879,0.202564
4.07396,0.202679
4.071105,0.202653
4.071987,0.202722
4.078895,0.202706
4.073632,0.202814
4.087812,0.203099
4.08029,0.203067
4.090214,0.203212
4.079556,0.203172
4.086703,0.20337
4.077357,0.203306
4.091841,0.203522
4.088247,0.203345
4.096448,0.203525
4.098332,0.203554
4.102451,0.203723
4.108763,0.203899
4.10682,0.203984
4.10974,0.204029
4.104882,0.204062
4.10744,0.204175
4.098886,0.204045
4.108351,0.204336
4.098672,0.204234
4.10862,0.204356
4.10623,0.204368
4.115272,0.204615
4.125285,0.204657
4.134911,0.204839
4.135197,0.204942
4.133242,0.204971
4.139555,0.205302
4.134375,0.205249
4.137325,0.205166
4.125619,0.205156
4.134911,0.205385
4.127425,0.205329
4.140043,0.205613
4.135245,0.205486
4.150796,0.205812
4.154974,0.205891
4.170537,0.206137
4.168028,0.206048
4.168642,0.206362
4.169947,0.206398
4.17217,0.20651
4.175669,0.206634
4.171997,0.206805
4.177576,0.206987
4.167372,0.206885
4.171127,0.207
4.166609,0.207034
4.174149,0.207215
4.164982,0.207256
4.171902,0.207349
4.164642,0.207322
4.166114,0.207354
4.16593,0.207344
4.160506,0.207555
4.167581,0.207511
4.158294,0.207436
4.16916,0.207646
4.163218,0.207557
4.176021,0.2078
4.174048,0.207814
4.187369,0.208002
4.188269,0.207953
4.195505,0.208143
4.193687,0.208193
4.203951,0.208334
4.206979,0.208401
4.210943,0.208603
4.215938,0.208729
4.21136,0.2088
4.224515,0.208951
4.222184,0.208965
4.233468,0.209093
4.221326,0.209143
4.228157,0.209253
4.210901,0.20931
4.213601,0.209414
4.209137,0.209305
4.214609,0.209476
4.21657,0.209533
4.212141,0.209656
4.217798,0.209702
4.21741,0.209833
4.225177,0.209828
4.219264,0.20974
4.232609,0.209957
4.231262,0.209923
4.243869,0.210206
4.242951,0.210202
4.253703,0.210366
4.242122,0.210387
4.246515,0.210489
4.245096,0.210499
4.238784,0.21057
4.247612,0.210677
4.243809,0.21084
4.249269,0.210734
4.240954,0.210876
4.25474,0.211004
4.244572,0.21098
4.252744,0.211127
4.247838,0.211054
4.26144,0.211268
4.265809,0.211401
4.28952,0.211692
4.294002,0.211781
4.293776,0.211944
4.29576,0.212034
4.283702,0.2121
4.284811,0.212305
4.270917,0.212154
4.279113,0.212311
4.269338,0.212375
4.27947,0.212419
4.269546,0.212327
4.283679,0.212499
4.278421,0.212532
4.285181,0.212717
4.287487,0.212769
4.295266,0.212991
4.30609,0.213031
4.304326,0.213161
4.30851,0.213247
4.297465,0.213269
4.305565,0.213385
4.302043,0.213363
4.313135,0.213499
4.304892,0.213533
4.312605,0.213827
4.305977,0.21378
4.319215,0.213838
4.320127,0.213909
4.319221,0.214074
4.318255,0.214119
4.317087,0.214148
4.324639,0.214235
4.325551,0.214313
4.335159,0.214464
4.32846,0.214517
4.339951,0.214673
4.333919,0.214663
4.338753,0.214826
4.330689,0.214706
4.336631,0.214918
4.334879,0.214898
4.337299,0.215064
4.338795,0.215119
4.338557,0.215147
4.344803,0.21542
4.341525,0.215363
4.346609,0.215346
4.340094,0.215413
4.351121,0.215584
4.343808,0.215527
4.354322,0.215746
4.347771,0.215651
4.355675,0.21596
4.356259,0.215847
4.366249,0.216149
4.366058,0.216188
4.374838,0.216204
4.372668,0.216363
4.370117,0.216348
4.376435,0.216439
4.366964,0.216425
4.372168,0.216626
4.360318,0.216573
4.36542,0.216578
4.359323,0.21665
4.369551,0.216637
4.366326,0.21682
4.373813,0.216911
4.378498,0.217032
4.380184,0.217097
4.385513,0.217257
4.387075,0.217227
4.40017,0.217451
4.40473,0.217542
4.419035,0.21786
4.412585,0.217857
4.422164,0.21802
4.410547,0.218029
4.418516,0.218266
4.414135,0.218294
4.418772,0.218471
4.417187,0.218429
4.415911,0.218513
4.420441,0.218731
4.415703,0.21877
4.426169,0.218846
4.416633,0.218902
4.425281,0.219027
4.414034,0.218891
4.420596,0.219137
4.412568,0.219142
4.418457,0.219275
4.412144,0.219191
4.416233,0.219175
4.422796,0.219236
4.425347,0.219328
4.43731,0.219644
4.437083,0.219685
4.448199,0.219729
4.449069,0.219883
4.462075,0.220128
4.457116,0.22013
4.46561,0.220455
4.463565,0.220396
4.476291,0.220663
4.471403,0.220588
4.470396,0.220921
4.465866,0.220933
4.467082,0.220965
4.473239,0.221071
4.465407,0.221026
4.473144,0.221281
4.464203,0.221251
4.478621,0.221454
4.470259,0.221459
4.488689,0.221688
4.486376,0.221683
4.49183,0.221957
4.485935,0.221901
4.487932,0.221987
4.48674,0.22198
4.484648,0.222118
4.488057,0.22219
4.481828,0.222252
4.488713,0.222251
4.479635,0.222327
4.491442,0.222507
4.483014,0.222461
4.496884,0.222644
4.491425,0.222571
4.501718,0.222707
4.49723,0.222784
4.50573,0.222842
4.511863,0.223026
4.512078,0.223127
4.521555,0.223263
4.516804,0.223334
4.530895,0.22348
4.526287,0.223419
4.531807,0.223681
4.526848,0.223677
4.535967,0.223925
4.530054,0.22387
4.537016,0.224052
4.530865,0.224071
4.531449,0.224249
4.528147,0.224176
4.532844,0.224259
4.539883,0.224393
4.540539,0.224551
4.556566,0.224725
4.556501,0.224858
4.570967,0.225165
4.559714,0.225019
4.568005,0.22526
4.557836,0.225199
4.564303,0.225493
4.558587,0.225478
4.561174,0.225526
4.559892,0.2256
4.555643,0.225506
4.557848,0.225654
4.547238,0.22562
4.556942,0.225813
4.546446,0.225722
4.556203,0.225883
4.546034,0.225872
4.563558,0.226066
4.556179,0.226036
4.569167,0.226062
4.572099,0.226209
4.583204,0.226291
4.583013,0.226366
4.59103,0.226685
4.598755,0.226812
4.596353,0.22681
4.601717,0.226996
4.595995,0.226998
4.602194,0.227232
4.589236,0.22708
4.59615,0.227249
4.586077,0.227086
4.591638,0.227274
4.584306,0.227391
4.586428,0.227474
4.584718,0.227272
4.586279,0.227483
4.595435,0.227575
4.598355,0.227703
4.609925,0.227808
4.607242,0.227898
4.620641,0.228002
4.617274,0.228027
4.635721,0.228228
4.636103,0.228414
4.642284,0.228543
4.637235,0.228501
4.643494,0.228926
4.641068,0.228887
4.639548,0.228955
4.637039,0.22902
4.631835,0.229057
4.637671,0.229259
4.62575,0.229071
4.634386,0.22933
4.619431,0.229251
4.633778,0.229279
4.629171,0.229446
4.643703,0.22954
4.644567,0.229544
4.648584,0.229702
4.647434,0.229746
4.648948,0.229872
4.659361,0.229964
4.652697,0.230003
4.669297,0.230245
4.662728,0.230199
4.67881,0.230432
4.673153,0.230491
4.680991,0.230754
4.672503,0.230656
4.686403,0.23086
4.676121,0.230787
4.678637,0.231024
4.67484,0.230981
4.67689,0.231152
4.681242,0.231225
4.678071,0.231491
4.68626,0.231369
4.676163,0.231323
4.686981,0.23161
4.683739,0.231526
4.699814,0.231795
4.697573,0.231975
4.713577,0.232049
4.710937,0.23204
4.718184,0.232377
4.71549,0.23248
4.710448,0.232556
4.71155,0.232458
4.70646,0.2326
4.710472,0.23277
4.703522,0.232732
4.710186,0.232839
4.695386,0.232831
4.708189,0.232966
4.698098,0.232939
4.708904,0.233126
4.702836,0.233099
4.711372,0.233132
4.708678,0.233223
4.710889,0.233288
4.71589,0.233295
4.715371,0.23328
4.723835,0.233602
4.717743,0.233572
4.727632,0.233667
4.719019,0.23368
4.735214,0.23394
4.730558,0.233735
4.754925,0.234128
4.756492,0.234225
4.76045,0.234486
4.757833,0.234251
4.758292,0.2346
4.759222,0.234566
4.753792,0.234707
4.755729,0.234865
4.741532,0.234838
4.74894,0.234889
4.74115,0.234919
4.75508,0.235004
4.746825,0.235082
4.752594,0.235187
4.748803,0.235067
4.753727,0.235339
4.756284,0.235186
4.755747,0.23543
4.759181,0.235413
4.755872,0.235445
4.760963,0.235625
4.761291,0.235576
4.775679,0.235767
4.770696,0.235739
4.783189,0.235998
4.776031,0.236026
4.785752,0.236163
4.779482,0.236062
4.787076,0.236325
4.790312,0.236385
4.799289,0.236492
4.807383,0.236547
4.806769,0.236778
4.818666,0.237053
4.812521,0.237119
4.817128,0.237202
4.80929,0.237225
4.818404,0.237581
4.809862,0.237355
4.81028,0.237557
4.798651,0.237319
4.80265,0.237686
4.798132,0.237573
4.799491,0.237721
4.799521,0.237809
4.79517,0.237793
4.80454,0.23784
4.799652,0.237899
4.810983,0.23799
4.806834,0.237952
4.819709,0.238284
4.815024,0.238184
4.8334,0.238413
4.829872,0.238493
4.839104,0.238665
4.844922,0.238623
4.850906,0.238853
4.848504,0.238962
4.850149,0.238892
4.854083,0.23913
4.851413,0.239295
4.860556,0.239463
4.852647,0.239461
4.86176,0.239584
4.847866,0.239568
4.852915,0.239721
4.851323,0.239796
4.853106,0.239851
4.850465,0.239799
4.853803,0.23999
4.850191,0.240042
4.854721,0.240147
4.85884,0.240091
4.853135,0.240216
4.863161,0.24023
4.863405,0.240291
4.880112,0.240558
4.874039,0.240582
4.885143,0.240856
4.878843,0.240818
4.888314,0.240983
4.878044,0.240995
4.881364,0.241123
4.88075,0.24119
4.87954,0.241193
4.882181,0.241279
4.880309,0.24136
4.893017,0.241498
4.889119,0.241504
4.910576,0.241653
4.901302,0.24176
4.916167,0.241956
4.910117,0.241944
4.916674,0.242087
4.913867,0.242175
4.9142,0.242315
4.916131,0.242383
4.913229,0.242552
4.910731,0.242595
4.899204,0.242587
4.908407,0.242698
4.901701,0.242638
4.914308,0.242834
4.902554,0.242821
4.92118,0.243011
4.913634,0.242993
4.916692,0.243138
4.913735,0.24308
4.916686,0.243315
4.915816,0.243182
4.916346,0.243401
4.920608,0.243235
4.921585,0.243402
4.933101,0.243589
4.936063,0.243694
4.951388,0.243878
4.949415,0.244088
4.964888,0.244124
4.962444,0.244212
4.970741,0.244474
4.967016,0.244501
4.964036,0.244718
4.9591,0.244632
4.956734,0.244795
4.958367,0.244834
4.955679,0.244901
4.958361,0.244967
4.954231,0.245
4.962742,0.245126
4.956609,0.245077
4.967725,0.245324
4.957706,0.245215
4.966098,0.245432
4.9613,0.245398
4.966211,0.245624
4.968452,0.245591
4.971129,0.24576
4.973578,0.245683
4.973888,0.245844
4.985237,0.245964
4.982084,0.246001
4.990983,0.246102
4.982275,0.246068
4.993194,0.246446
4.983491,0.246288
4.99149,0.246428
4.986459,0.246453
4.997063,0.246588
4.995137,0.246565
5.030102,0.2471
5.068421,0.247456
5.081248,0.248146
5.07955,0.248539
5.063748,0.248852
5.064845,0.248936
5.048412,0.249049
5.047286,0.24927
5.030859,0.249098
5.036104,0.249286
5.020851,0.24915
5.02044,0.249315
5.012608,0.249225
5.010706,0.249317
5.00859,0.249283
5.001467,0.249257
5.002981,0.249301
4.994398,0.249323
4.998636,0.249343
4.991776,0.249378
4.998988,0.249414
4.989147,0.249439
4.997432,0.249537
4.986918,0.249449
4.992318,0.249445
4.984409,0.249475
4.986274,0.249463
4.987484,0.249424
4.985404,0.249446
4.988182,0.249441
4.981202,0.249512
4.988283,0.249548
4.976153,0.249534
4.985768,0.249559
4.97632,0.24942
4.985392,0.249535
4.977059,0.249575
4.981357,0.249584
4.974329,0.249528
4.980814,0.249676
4.975963,0.249599
4.975456,0.249608
4.975718,0.249588
4.97098,0.249535
4.97514,0.249686
4.964918,0.249588
4.974347,0.24962
4.965049,0.249618
4.974592,0.2497
4.961622,0.249524
4.964268,0.249631
4.956746,0.249476
4.962957,0.249649
4.963005,0.249568
