POSN mm ,LOAD kn,STRAIN1 mm,TIME(sec),,,,STRAIN,FORCE
-54.192561,-0.070405,-0.036191,3.59,,,0.036191,0.036191,0.070405
-54.193297,-0.078839,-0.036426,3.6,,,0.036426,0.036426,0.078839
-54.191412,-0.078464,-0.036469,3.61,,,0.036469,0.036469,0.078464
-54.190145,-0.072455,-0.036542,3.62,,,0.036542,0.036542,0.072455
-54.193288,-0.082719,-0.036708,3.63,,,0.036708,0.036708,0.082719
-54.191966,-0.077641,-0.03666,3.64,,,0.03666,0.03666,0.077641
-54.193397,-0.07115,-0.036747,3.65,,,0.036747,0.036747,0.07115
-54.19545,-0.081533,-0.036883,3.66,,,0.036883,0.036883,0.081533
-54.192738,-0.071424,-0.03684,3.67,,,0.03684,0.03684,0.071424
-54.193142,-0.074482,-0.037071,3.68,,,0.037071,0.037071,0.074482
-54.193528,-0.07956,-0.037191,3.69,,,0.037191,0.037191,0.07956
-54.193737,-0.073683,-0.037086,3.7,,,0,0.037086,0.073683
-54.193465,-0.079173,-0.037122,3.71,,,0.037122,0.037122,0.079173
-54.193597,-0.081897,-0.03729,3.72,,,0.03729,0.03729,0.081897
-54.191912,-0.073528,-0.037302,3.73,,,0.037302,0.037302,0.073528
-54.195263,-0.080299,-0.037533,3.74,,,0.037533,0.037533,0.080299
-54.19366,-0.080997,-0.037628,3.75,,,0.037628,0.037628,0.080997
-54.193061,-0.077188,-0.037644,3.76,,,0.037644,0.037644,0.077188
-54.195468,-0.084007,-0.037929,3.77,,,0.037929,0.037929,0.084007
-54.192316,-0.083917,-0.037979,3.78,,,0.037979,0.037979,0.083917
-54.19321,-0.083959,-0.038121,3.79,,,0.038121,0.038121,0.083959
-54.194482,-0.092012,-0.038438,3.8,,,0.038438,0.038438,0.092012
-54.193347,-0.085503,-0.038469,3.81,,,0.038469,0.038469,0.085503
-54.196145,-0.0866,-0.038465,3.82,,,0.038465,0.038465,0.0866
-54.193188,-0.091261,-0.038569,3.83,,,0.038569,0.038569,0.091261
-54.193987,-0.083482,-0.038541,3.84,,,0.038541,0.038541,0.083482
-54.194491,-0.088221,-0.038727,3.85,,,0.038727,0.038727,0.088221
-54.195005,-0.089508,-0.038785,3.86,,,0.038785,0.038785,0.089508
-54.193992,-0.080997,-0.038736,3.87,,,0.038736,0.038736,0.080997
-54.196349,-0.090861,-0.038816,3.88,,,0.038816,0.038816,0.090861
-54.195005,-0.092196,-0.039012,3.89,,,0.039012,0.039012,0.092196
-54.194718,-0.087416,-0.039053,3.9,,,0.039053,0.039053,0.087416
-54.195718,-0.095528,-0.03938,3.91,,,0.03938,0.03938,0.095528
-54.194986,-0.092447,-0.039486,3.92,,,0.039486,0.039486,0.092447
-54.196749,-0.089884,-0.039579,3.93,,,0.039579,0.039579,0.089884
-54.196263,-0.100654,-0.039843,3.94,,,0.039843,0.039843,0.100654
-54.196072,-0.090498,-0.039746,3.95,,,0.039746,0.039746,0.090498
-54.196104,-0.093335,-0.03979,3.96,,,0.03979,0.03979,0.093335
-54.197861,-0.09988,-0.039997,3.97,,,0.039997,0.039997,0.09988
-54.195545,-0.08893,-0.039845,3.98,,,0,0.039845,0.08893
-54.197743,-0.096327,-0.040006,3.99,,,0.040006,0.040006,0.096327
-54.196817,-0.094014,-0.04016,4,,,0.04016,0.04016,0.094014
-54.194995,-0.086701,-0.040083,4.01,,,0.040083,0.040083,0.086701
-54.196176,-0.095183,-0.040131,4.02,,,0.040131,0.040131,0.095183
-54.196535,-0.096351,-0.040225,4.03,,,0.040225,0.040225,0.096351
-54.194323,-0.092393,-0.0403,4.04,,,0.0403,0.0403,0.092393
-54.197721,-0.100565,-0.040509,4.05,,,0.040509,0.040509,0.100565
-54.197312,-0.097632,-0.04071,4.06,,,0.04071,0.04071,0.097632
-54.197171,-0.099468,-0.040661,4.07,,,0.040661,0.040661,0.099468
-54.196808,-0.105083,-0.040877,4.08,,,0.040877,0.040877,0.105083
-54.197203,-0.096911,-0.040871,4.09,,,0.040871,0.040871,0.096911
-54.197194,-0.101733,-0.040965,4.1,,,0.040965,0.040965,0.101733
-54.198697,-0.105906,-0.041126,4.11,,,0.041126,0.041126,0.105906
-54.197153,-0.098932,-0.041132,4.12,,,0.041132,0.041132,0.098932
-54.197761,-0.109446,-0.041359,4.13,,,0.041359,0.041359,0.109446
-54.198016,-0.109655,-0.04149,4.14,,,0.04149,0.04149,0.109655
-54.197466,-0.103658,-0.04152,4.15,,,0.04152,0.04152,0.103658
-54.199224,-0.11487,-0.041907,4.16,,,0.041907,0.041907,0.11487
-54.199129,-0.109047,-0.042033,4.17,,,0.042033,0.042033,0.109047
-54.198411,-0.105762,-0.041928,4.18,,,0,0.041928,0.105762
-54.197571,-0.114095,-0.042073,4.19,,,0.042073,0.042073,0.114095
-54.196304,-0.105631,-0.042055,4.2,,,0.042055,0.042055,0.105631
-54.19906,-0.105393,-0.042181,4.21,,,0.042181,0.042181,0.105393
-54.197857,-0.115168,-0.042277,4.22,,,0.042277,0.042277,0.115168
-54.197952,-0.105441,-0.042279,4.23,,,0.042279,0.042279,0.105441
-54.20011,-0.111759,-0.042415,4.24,,,0.042415,0.042415,0.111759
-54.198579,-0.115269,-0.042558,4.25,,,0.042558,0.042558,0.115269
-54.198275,-0.108093,-0.042637,4.26,,,0.042637,0.042637,0.108093
-54.199269,-0.113475,-0.042669,4.27,,,0.042669,0.042669,0.113475
-54.198379,-0.115794,-0.043015,4.28,,,0.043015,0.043015,0.115794
-54.198279,-0.112301,-0.042957,4.29,,,0.042957,0.042957,0.112301
-54.20025,-0.121611,-0.043273,4.3,,,0.043273,0.043273,0.121611
-54.200282,-0.118685,-0.043396,4.31,,,0.043396,0.043396,0.118685
-54.201059,-0.118971,-0.0434,4.32,,,0.0434,0.0434,0.118971
-54.201168,-0.123292,-0.043551,4.33,,,0.043551,0.043551,0.123292
-54.198025,-0.115985,-0.043497,4.34,,,0.043497,0.043497,0.115985
-54.201549,-0.117421,-0.043436,4.35,,,0.043436,0.043436,0.117421
-54.201227,-0.12086,-0.043668,4.36,,,0.043668,0.043668,0.12086
-54.199074,-0.111753,-0.04352,4.37,,,0,0.04352,0.111753
-54.20011,-0.118095,-0.043523,4.38,,,0.043523,0.043523,0.118095
-54.198765,-0.123644,-0.043722,4.39,,,0.043722,0.043722,0.123644
-54.199115,-0.116003,-0.043905,4.4,,,0.043905,0.043905,0.116003
-54.202599,-0.127167,-0.044159,4.41,,,0.044159,0.044159,0.127167
-54.201218,-0.124854,-0.04428,4.42,,,0.04428,0.04428,0.124854
-54.201908,-0.120157,-0.044228,4.43,,,0.044228,0.044228,0.120157
-54.201645,-0.133532,-0.044572,4.44,,,0.044572,0.044572,0.133532
-54.198861,-0.12514,-0.044575,4.45,,,0.044575,0.044575,0.12514
-54.20025,-0.12421,-0.044693,4.46,,,0.044693,0.044693,0.12421
-54.201876,-0.132889,-0.044846,4.47,,,0.044846,0.044846,0.132889
-54.200859,-0.125402,-0.044786,4.48,,,0.044786,0.044786,0.125402
-54.202394,-0.128955,-0.044841,4.49,,,0.044841,0.044841,0.128955
-54.200859,-0.1333,-0.044895,4.5,,,0.044895,0.044895,0.1333
-54.202462,-0.125057,-0.044907,4.51,,,0.044907,0.044907,0.125057
-54.202976,-0.130904,-0.045142,4.52,,,0.045142,0.045142,0.130904
-54.202371,-0.13417,-0.045186,4.53,,,0.045186,0.045186,0.13417
-54.201949,-0.126559,-0.045222,4.54,,,0.045222,0.045222,0.126559
-54.203184,-0.13721,-0.045465,4.55,,,0.045465,0.045465,0.13721
-54.201009,-0.137275,-0.04552,4.56,,,0.04552,0.04552,0.137275
-54.201831,-0.135028,-0.045559,4.57,,,0.045559,0.045559,0.135028
-54.205219,-0.143659,-0.045845,4.58,,,0.045845,0.045845,0.143659
-54.201595,-0.138116,-0.0459,4.59,,,0.0459,0.0459,0.138116
-54.202708,-0.137436,-0.045901,4.6,,,0.045901,0.045901,0.137436
-54.203938,-0.146669,-0.046033,4.61,,,0.046033,0.046033,0.146669
-54.201163,-0.139439,-0.046123,4.62,,,0.046123,0.046123,0.139439
-54.204774,-0.137591,-0.046269,4.63,,,0.046269,0.046269,0.137591
-54.201618,-0.144935,-0.046261,4.64,,,0.046261,0.046261,0.144935
-54.202376,-0.137377,-0.046188,4.65,,,0.046188,0.046188,0.137377
-54.203066,-0.141889,-0.046329,4.66,,,0.046329,0.046329,0.141889
-54.203198,-0.143099,-0.046499,4.67,,,0.046499,0.046499,0.143099
-54.204302,-0.139946,-0.046553,4.68,,,0.046553,0.046553,0.139946
-54.203057,-0.149012,-0.04663,4.69,,,0.04663,0.04663,0.149012
-54.202985,-0.143123,-0.046534,4.7,,,0.046534,0.046534,0.143123
-54.204088,-0.141567,-0.04674,4.71,,,0.04674,0.04674,0.141567
-54.204079,-0.152212,-0.046858,4.72,,,0.046858,0.046858,0.152212
-54.203793,-0.149262,-0.047029,4.73,,,0.047029,0.047029,0.149262
-54.203007,-0.147086,-0.047297,4.74,,,0.047297,0.047297,0.147086
-54.205119,-0.158101,-0.047349,4.75,,,0.047349,0.047349,0.158101
-54.205165,-0.149828,-0.047312,4.76,,,0.047312,0.047312,0.149828
-54.2066,-0.149536,-0.047464,4.77,,,0.047464,0.047464,0.149536
-54.204729,-0.152898,-0.047446,4.78,,,0.047446,0.047446,0.152898
-54.202549,-0.146961,-0.047425,4.79,,,0.047425,0.047425,0.146961
-54.205937,-0.153929,-0.047515,4.8,,,0.047515,0.047515,0.153929
-54.203729,-0.157768,-0.047749,4.81,,,0.047749,0.047749,0.157768
-54.202835,-0.152552,-0.04781,4.82,,,0.04781,0.04781,0.152552
-54.205233,-0.160754,-0.047942,4.83,,,0.047942,0.047942,0.160754
-54.205306,-0.160503,-0.04815,4.84,,,0.04815,0.04815,0.160503
-54.204561,-0.154191,-0.048163,4.85,,,0.048163,0.048163,0.154191
-54.204483,-0.16188,-0.048319,4.86,,,0.048319,0.048319,0.16188
-54.204611,-0.157279,-0.048303,4.87,,,0.048303,0.048303,0.157279
-54.204592,-0.156063,-0.048256,4.88,,,0.048256,0.048256,0.156063
-54.205328,-0.161487,-0.04848,4.89,,,0.04848,0.04848,0.161487
-54.204379,-0.15617,-0.048434,4.9,,,0.048434,0.048434,0.15617
-54.207976,-0.162184,-0.048556,4.91,,,0.048556,0.048556,0.162184
-54.205428,-0.168717,-0.048859,4.92,,,0.048859,0.048859,0.168717
-54.203543,-0.160992,-0.048748,4.93,,,0,0.048748,0.160992
-54.208807,-0.168073,-0.048865,4.94,,,0.048865,0.048865,0.168073
-54.206468,-0.171638,-0.048958,4.95,,,0.048958,0.048958,0.171638
-54.204197,-0.162131,-0.0491,4.96,,,0.0491,0.0491,0.162131
-54.208689,-0.173885,-0.049246,4.97,,,0.049246,0.049246,0.173885
-54.204806,-0.170559,-0.049301,4.98,,,0.049301,0.049301,0.170559
-54.206005,-0.165164,-0.049328,4.99,,,0.049328,0.049328,0.165164
-54.207377,-0.172466,-0.049556,5,,,0.049556,0.049556,0.172466
-54.205528,-0.166339,-0.049396,5.01,,,0,0.049396,0.166339
-54.206977,-0.171655,-0.049447,5.02,,,0.049447,0.049447,0.171655
-54.20695,-0.176913,-0.049537,5.03,,,0.049537,0.049537,0.176913
-54.206305,-0.166363,-0.049652,5.04,,,0.049652,0.049652,0.166363
-54.208408,-0.170887,-0.049744,5.05,,,0.049744,0.049744,0.170887
-54.205296,-0.175768,-0.049789,5.06,,,0.049789,0.049789,0.175768
-54.20695,-0.169164,-0.049807,5.07,,,0.049807,0.049807,0.169164
-54.207168,-0.173151,-0.049983,5.08,,,0.049983,0.049983,0.173151
-54.207404,-0.176781,-0.050101,5.09,,,0.050101,0.050101,0.176781
-54.20729,-0.171471,-0.050066,5.1,,,0.050066,0.050066,0.171471
-54.208249,-0.182581,-0.050181,5.11,,,0.050181,0.050181,0.182581
-54.209134,-0.177747,-0.05034,5.12,,,0.05034,0.05034,0.177747
-54.207554,-0.177592,-0.050414,5.13,,,0.050414,0.050414,0.177592
-54.208403,-0.188982,-0.05072,5.14,,,0.05072,0.05072,0.188982
-54.206741,-0.180823,-0.050763,5.15,,,0.050763,0.050763,0.180823
-54.207822,-0.186193,-0.050962,5.16,,,0.050962,0.050962,0.186193
-54.208671,-0.192946,-0.051136,5.17,,,0.051136,0.051136,0.192946
-54.207504,-0.186068,-0.051156,5.18,,,0.051156,0.051156,0.186068
-54.20819,-0.190365,-0.05127,5.19,,,0.05127,0.05127,0.190365
-54.208957,-0.193095,-0.051403,5.2,,,0.051403,0.051403,0.193095
-54.209371,-0.187844,-0.051481,5.21,,,0.051481,0.051481,0.187844
-54.209121,-0.199437,-0.051641,5.22,,,0.051641,0.051641,0.199437
-54.209153,-0.195283,-0.051793,5.23,,,0.051793,0.051793,0.195283
-54.207717,-0.193715,-0.051835,5.24,,,0.051835,0.051835,0.193715
-54.208803,-0.202537,-0.052043,5.25,,,0.052043,0.052043,0.202537
-54.208458,-0.197768,-0.05205,5.26,,,0.05205,0.05205,0.197768
-54.210365,-0.198466,-0.052131,5.27,,,0.052131,0.052131,0.198466
-54.209343,-0.206161,-0.052378,5.28,,,0.052378,0.052378,0.206161
-54.20829,-0.19632,-0.052166,5.29,,,0,0.052166,0.19632
-54.210247,-0.199389,-0.052316,5.3,,,0.052316,0.052316,0.199389
-54.209725,-0.208431,-0.052464,5.31,,,0.052464,0.052464,0.208431
-54.20938,-0.199652,-0.052405,5.32,,,0.052405,0.052405,0.199652
-54.209956,-0.206584,-0.052549,5.33,,,0.052549,0.052549,0.206584
-54.20997,-0.205559,-0.05268,5.34,,,0.05268,0.05268,0.205559
-54.208853,-0.20417,-0.052718,5.35,,,0.052718,0.052718,0.20417
-54.21007,-0.211239,-0.052851,5.36,,,0.052851,0.052851,0.211239
-54.209643,-0.211197,-0.053024,5.37,,,0.053024,0.053024,0.211197
-54.211233,-0.204968,-0.053067,5.38,,,0.053067,0.053067,0.204968
-54.2127,-0.220197,-0.053295,5.39,,,0.053295,0.053295,0.220197
-54.208994,-0.212187,-0.053406,5.4,,,0.053406,0.053406,0.212187
-54.210293,-0.215465,-0.053496,5.41,,,0.053496,0.053496,0.215465
-54.210978,-0.221008,-0.053645,5.42,,,0.053645,0.053645,0.221008
-54.210406,-0.216705,-0.053793,5.43,,,0.053793,0.053793,0.216705
-54.212227,-0.218695,-0.053854,5.44,,,0.053854,0.053854,0.218695
-54.210088,-0.225502,-0.053902,5.45,,,0.053902,0.053902,0.225502
-54.211228,-0.215995,-0.053912,5.46,,,0.053912,0.053912,0.215995
-54.211928,-0.22186,-0.05407,5.47,,,0.05407,0.05407,0.22186
-54.210283,-0.225526,-0.054148,5.48,,,0.054148,0.054148,0.225526
-54.210947,-0.21888,-0.054082,5.49,,,0.054082,0.054082,0.21888
-54.212523,-0.227255,-0.054245,5.5,,,0.054245,0.054245,0.227255
-54.21175,-0.225335,-0.05425,5.51,,,0.05425,0.05425,0.225335
-54.211937,-0.222635,-0.054265,5.52,,,0.054265,0.054265,0.222635
-54.212863,-0.232947,-0.054483,5.53,,,0.054483,0.054483,0.232947
-54.21146,-0.225908,-0.054548,5.54,,,0.054548,0.054548,0.225908
-54.211968,-0.227344,-0.054543,5.55,,,0.054543,0.054543,0.227344
-54.212227,-0.236624,-0.05479,5.56,,,0.05479,0.05479,0.236624
-54.210715,-0.228435,-0.054925,5.57,,,0.054925,0.054925,0.228435
-54.21176,-0.2343,-0.055115,5.58,,,0.055115,0.055115,0.2343
-54.211373,-0.240254,-0.05522,5.59,,,0.05522,0.05522,0.240254
-54.212196,-0.234681,-0.055217,5.6,,,0.055217,0.055217,0.234681
-54.211987,-0.242412,-0.055344,5.61,,,0.055344,0.055344,0.242412
-54.212818,-0.242436,-0.055482,5.62,,,0.055482,0.055482,0.242436
-54.21161,-0.235271,-0.055376,5.63,,,0,0.055376,0.235271
-54.213013,-0.243527,-0.055539,5.64,,,0.055539,0.055539,0.243527
-54.212391,-0.240409,-0.055662,5.65,,,0.055662,0.055662,0.240409
-54.212795,-0.237626,-0.055678,5.66,,,0.055678,0.055678,0.237626
-54.213204,-0.245148,-0.055784,5.67,,,0.055784,0.055784,0.245148
-54.214199,-0.240606,-0.055798,5.68,,,0.055798,0.055798,0.240606
-54.213685,-0.242007,-0.055807,5.69,,,0.055807,0.055807,0.242007
-54.213354,-0.25329,-0.056148,5.7,,,0.056148,0.056148,0.25329
-54.213372,-0.245023,-0.056204,5.71,,,0.056204,0.056204,0.245023
-54.213463,-0.253665,-0.056301,5.72,,,0.056301,0.056301,0.253665
-54.213899,-0.256485,-0.056497,5.73,,,0.056497,0.056497,0.256485
-54.212432,-0.247341,-0.056365,5.74,,,0,0.056365,0.247341
-54.214798,-0.254977,-0.056616,5.75,,,0.056616,0.056616,0.254977
-54.214126,-0.257742,-0.056784,5.76,,,0.056784,0.056784,0.257742
-54.213826,-0.253218,-0.056734,5.77,,,0.056734,0.056734,0.253218
-54.213776,-0.261152,-0.056867,5.78,,,0.056867,0.056867,0.261152
-54.21413,-0.259483,-0.056987,5.79,,,0.056987,0.056987,0.259483
-54.215929,-0.257909,-0.057055,5.8,,,0.057055,0.057055,0.257909
-54.215461,-0.267404,-0.057246,5.81,,,0.057246,0.057246,0.267404
-54.212777,-0.259703,-0.057239,5.82,,,0.057239,0.057239,0.259703
-54.215938,-0.26027,-0.05727,5.83,,,0.05727,0.05727,0.26027
-54.215861,-0.264311,-0.057345,5.84,,,0.057345,0.057345,0.264311
-54.214167,-0.256622,-0.057406,5.85,,,0.057406,0.057406,0.256622
-54.215048,-0.261849,-0.057435,5.86,,,0.057435,0.057435,0.261849
-54.214993,-0.267953,-0.057599,5.87,,,0.057599,0.057599,0.267953
-54.214803,-0.258845,-0.057512,5.88,,,0.057512,0.057512,0.258845
-54.217114,-0.270838,-0.057676,5.89,,,0.057676,0.057676,0.270838
-54.215725,-0.271368,-0.057856,5.9,,,0.057856,0.057856,0.271368
-54.214485,-0.266957,-0.057855,5.91,,,0.057855,0.057855,0.266957
-54.216837,-0.279313,-0.058141,5.92,,,0.058141,0.058141,0.279313
-54.215934,-0.273794,-0.05826,5.93,,,0.05826,0.05826,0.273794
-54.217541,-0.274485,-0.058132,5.94,,,0,0.058132,0.274485
-54.216651,-0.281137,-0.058363,5.95,,,0.058363,0.058363,0.281137
-54.214262,-0.27616,-0.05838,5.96,,,0.05838,0.05838,0.27616
-54.217491,-0.274545,-0.058466,5.97,,,0.058466,0.058466,0.274545
-54.215711,-0.281966,-0.05856,5.98,,,0.05856,0.05856,0.281966
-54.215034,-0.27386,-0.058577,5.99,,,0.058577,0.058577,0.27386
-54.217105,-0.280935,-0.058597,6,,,0.058597,0.058597,0.280935
-54.216156,-0.289226,-0.058826,6.01,,,0.058826,0.058826,0.289226
-54.216538,-0.279856,-0.058872,6.02,,,0.058872,0.058872,0.279856
-54.219249,-0.289297,-0.059072,6.03,,,0.059072,0.059072,0.289297
-54.215316,-0.29043,-0.059117,6.04,,,0.059117,0.059117,0.29043
-54.215834,-0.284803,-0.059284,6.05,,,0.059284,0.059284,0.284803
-54.217355,-0.295103,-0.059481,6.06,,,0.059481,0.059481,0.295103
-54.21691,-0.292438,-0.059622,6.07,,,0.059622,0.059622,0.292438
-54.217764,-0.294691,-0.059611,6.08,,,0.059611,0.059611,0.294691
-54.2185,-0.300962,-0.060052,6.09,,,0.060052,0.060052,0.300962
-54.217282,-0.29366,-0.059877,6.1,,,0,0.059877,0.29366
-54.218936,-0.294995,-0.059869,6.11,,,0.059869,0.059869,0.294995
-54.217641,-0.303012,-0.059965,6.12,,,0.059965,0.059965,0.303012
-54.216047,-0.291991,-0.060047,6.13,,,0.060047,0.060047,0.291991
-54.21691,-0.298816,-0.060124,6.14,,,0.060124,0.060124,0.298816
-54.218713,-0.301933,-0.060254,6.15,,,0.060254,0.060254,0.301933
-54.217678,-0.297672,-0.060154,6.16,,,0,0.060154,0.297672
-54.216824,-0.305724,-0.06042,6.17,,,0.06042,0.06042,0.305724
-54.219899,-0.304031,-0.060636,6.18,,,0.060636,0.060636,0.304031
-54.218736,-0.300896,-0.060568,6.19,,,0.060568,0.060568,0.300896
-54.219081,-0.309497,-0.060788,6.2,,,0.060788,0.060788,0.309497
-54.217709,-0.305706,-0.060796,6.21,,,0.060796,0.060796,0.305706
-54.219567,-0.307482,-0.060895,6.22,,,0.060895,0.060895,0.307482
-54.218563,-0.317365,-0.061165,6.23,,,0.061165,0.061165,0.317365
-54.21964,-0.308233,-0.061135,6.24,,,0.061135,0.061135,0.308233
-54.218813,-0.310373,-0.06111,6.25,,,0.06111,0.06111,0.310373
-54.218577,-0.31926,-0.061267,6.26,,,0.061267,0.061267,0.31926
-54.218559,-0.307584,-0.061183,6.27,,,0.061183,0.061183,0.307584
-54.220217,-0.313663,-0.061263,6.28,,,0.061263,0.061263,0.313663
-54.219576,-0.312775,-0.06135,6.29,,,0.06135,0.06135,0.312775
-54.219149,-0.310481,-0.061422,6.3,,,0.061422,0.061422,0.310481
-54.220807,-0.321394,-0.061543,6.31,,,0.061543,0.061543,0.321394
-54.218895,-0.320053,-0.061774,6.32,,,0.061774,0.061774,0.320053
-54.218218,-0.316715,-0.061871,6.33,,,0.061871,0.061871,0.316715
-54.219808,-0.328147,-0.062211,6.34,,,0.062211,0.062211,0.328147
-54.219522,-0.326687,-0.062222,6.35,,,0.062222,0.062222,0.326687
-54.219199,-0.325334,-0.062363,6.36,,,0.062363,0.062363,0.325334
-54.221479,-0.33499,-0.062502,6.37,,,0.062502,0.062502,0.33499
-54.219113,-0.32565,-0.062489,6.38,,,0.062489,0.062489,0.32565
-54.221279,-0.328845,-0.062457,6.39,,,0.062457,0.062457,0.328845
-54.220634,-0.334471,-0.062737,6.4,,,0.062737,0.062737,0.334471
-54.220725,-0.329638,-0.062775,6.41,,,0.062775,0.062775,0.329638
-54.221484,-0.335264,-0.062763,6.42,,,0.062763,0.062763,0.335264
-54.221674,-0.337136,-0.062733,6.43,,,0.062733,0.062733,0.337136
-54.219404,-0.326222,-0.062745,6.44,,,0.062745,0.062745,0.326222
-54.222474,-0.336069,-0.062992,6.45,,,0.062992,0.062992,0.336069
-54.220539,-0.330669,-0.062872,6.46,,,0,0.062872,0.330669
-54.220276,-0.328523,-0.062818,6.47,,,0.062818,0.062818,0.328523
-54.220203,-0.332022,-0.062873,6.48,,,0.062873,0.062873,0.332022
-54.220389,-0.330114,-0.062933,6.49,,,0.062933,0.062933,0.330114
-54.22073,-0.329244,-0.063028,6.5,,,0.063028,0.063028,0.329244
-54.221706,-0.339651,-0.063106,6.51,,,0.063106,0.063106,0.339651
-54.221797,-0.336361,-0.063271,6.52,,,0.063271,0.063271,0.336361
-54.222188,-0.338614,-0.063394,6.53,,,0.063394,0.063394,0.338614
-54.220276,-0.343823,-0.063522,6.54,,,0.063522,0.063522,0.343823
-54.220407,-0.334126,-0.063496,6.55,,,0.063496,0.063496,0.334126
-54.222365,-0.347722,-0.063664,6.56,,,0.063664,0.063664,0.347722
-54.221479,-0.350642,-0.063765,6.57,,,0.063765,0.063765,0.350642
-54.220226,-0.350231,-0.064138,6.58,,,0.064138,0.064138,0.350231
-54.2237,-0.360376,-0.064412,6.59,,,0.064412,0.064412,0.360376
-54.22301,-0.359631,-0.06456,6.6,,,0.06456,0.06456,0.359631
-54.22301,-0.358164,-0.064519,6.61,,,0.064519,0.064519,0.358164
-54.223101,-0.361747,-0.06457,6.62,,,0.06457,0.06457,0.361747
-54.221266,-0.354707,-0.06459,6.63,,,0.06459,0.06459,0.354707
-54.222733,-0.355762,-0.064536,6.64,,,0.064536,0.064536,0.355762
-54.224604,-0.362462,-0.064704,6.65,,,0.064704,0.064704,0.362462
-54.221475,-0.355476,-0.064693,6.66,,,0.064693,0.064693,0.355476
-54.221516,-0.357866,-0.064817,6.67,,,0.064817,0.064817,0.357866
-54.222547,-0.363326,-0.064932,6.68,,,0.064932,0.064932,0.363326
-54.221615,-0.358069,-0.064835,6.69,,,0.064835,0.064835,0.358069
-54.22469,-0.36611,-0.064954,6.7,,,0.064954,0.064954,0.36611
-54.222478,-0.367481,-0.06514,6.71,,,0.06514,0.06514,0.367481
-54.222973,-0.363797,-0.065203,6.72,,,0.065203,0.065203,0.363797
-54.224817,-0.37207,-0.065206,6.73,,,0.065206,0.065206,0.37207
-54.223469,-0.367332,-0.065233,6.74,,,0.065233,0.065233,0.367332
-54.22276,-0.369036,-0.065302,6.75,,,0.065302,0.065302,0.369036
-54.225531,-0.374484,-0.065468,6.76,,,0.065468,0.065468,0.374484
-54.221452,-0.365597,-0.065379,6.77,,,0.065379,0.065379,0.365597
-54.222696,-0.369543,-0.065444,6.78,,,0.065444,0.065444,0.369543
-54.224036,-0.374979,-0.065606,6.79,,,0.065606,0.065606,0.374979
-54.222315,-0.369865,-0.065578,6.8,,,0.065578,0.065578,0.369865
-54.224463,-0.377405,-0.065794,6.81,,,0.065794,0.065794,0.377405
-54.225739,-0.380915,-0.065956,6.82,,,0.065956,0.065956,0.380915
-54.222615,-0.375748,-0.066036,6.83,,,0.066036,0.066036,0.375748
-54.225635,-0.384623,-0.066179,6.84,,,0.066179,0.066179,0.384623
-54.225744,-0.38718,-0.066365,6.85,,,0.066365,0.066365,0.38718
-54.225485,-0.380212,-0.066395,6.86,,,0.066395,0.066395,0.380212
-54.226121,-0.393486,-0.066628,6.87,,,0.066628,0.066628,0.393486
-54.224704,-0.389498,-0.066662,6.88,,,0.066662,0.066662,0.389498
-54.226112,-0.386095,-0.06661,6.89,,,0.06661,0.06661,0.386095
-54.226144,-0.397831,-0.066758,6.9,,,0.066758,0.066758,0.397831
-54.224509,-0.390983,-0.066903,6.91,,,0.066903,0.066903,0.390983
-54.22549,-0.393015,-0.066962,6.92,,,0.066962,0.066962,0.393015
-54.226939,-0.401503,-0.067219,6.93,,,0.067219,0.067219,0.401503
-54.225095,-0.393575,-0.06714,6.94,,,0.06714,0.06714,0.393575
-54.226157,-0.399512,-0.067306,6.95,,,0.067306,0.067306,0.399512
-54.225022,-0.404871,-0.067377,6.96,,,0.067377,0.067377,0.404871
-54.224913,-0.394452,-0.067511,6.97,,,0.067511,0.067511,0.394452
-54.227007,-0.406086,-0.067564,6.98,,,0.067564,0.067564,0.406086
-54.225476,-0.405699,-0.067667,6.99,,,0.067667,0.067667,0.405699
-54.224459,-0.400305,-0.067545,7,,,0,0.067545,0.400305
-54.227511,-0.410652,-0.067676,7.01,,,0.067676,0.067676,0.410652
-54.226248,-0.406867,-0.067873,7.02,,,0.067873,0.067873,0.406867
-54.22568,-0.403863,-0.067959,7.03,,,0.067959,0.067959,0.403863
