POSN mm ,LOAD kn,STRAIN1 mm,STRESS(MPA),TIME(sec)
-54.427036,1.711792,0.123388,-21.79521,3.79
-54.426391,1.713622,0.123354,-21.818508,3.8
-54.426899,1.718676,0.123355,-21.882864,3.81
-54.427826,1.737231,0.123546,-22.119112,3.82
-54.427572,1.741737,0.123586,-22.176486,3.83
-54.429938,1.755416,0.123723,-22.350656,3.84
-54.427558,1.764214,0.124013,-22.462671,3.85
-54.428108,1.766717,0.123934,-22.494545,3.86
-54.428839,1.778316,0.123997,-22.642229,3.87
-54.427722,1.77905,0.124133,-22.651563,3.88
-54.427086,1.77331,0.124023,-22.57848,3.89
-54.430619,1.780951,0.124059,-22.675773,3.9
-54.428544,1.7865,0.124231,-22.746427,3.91
-54.427322,1.785386,0.124035,-22.732236,3.92
-54.42962,1.795059,0.124291,-22.855407,3.93
-54.429488,1.795506,0.124326,-22.861098,3.94
-54.428444,1.800036,0.124297,-22.918776,3.95
-54.429865,1.815337,0.124526,-23.113588,3.96
-54.429234,1.820737,0.124499,-23.182345,3.97
-54.430501,1.833653,0.124644,-23.346801,3.98
-54.432045,1.850462,0.124867,-23.560813,3.99
-54.430065,1.848888,0.124938,-23.540778,4
-54.430179,1.856381,0.124845,-23.636173,4.01
-54.428485,1.858348,0.124927,-23.661217,4.02
-54.428312,1.857013,0.124895,-23.644218,4.03
-54.430624,1.860422,0.124926,-23.687627,4.04
-54.429466,1.861501,0.12498,-23.701364,4.05
-54.428321,1.855808,0.124979,-23.628888,4.06
-54.431169,1.862347,0.124943,-23.71214,4.07
-54.430937,1.863688,0.125017,-23.729216,4.08
-54.429693,1.861733,0.124892,-23.704323,4.09
-54.43254,1.873535,0.125072,-23.854587,4.1
-54.42907,1.872987,0.125069,-23.847605,4.11
-54.429161,1.880109,0.125054,-23.938295,4.12
-54.431877,1.901776,0.125451,-24.214159,4.13
-54.429061,1.901627,0.125502,-24.212262,4.14
-54.431787,1.910031,0.125454,-24.319268,4.15
-54.430592,1.924115,0.1256,-24.498598,4.16
-54.430946,1.916671,0.125617,-24.403811,4.17
-54.430905,1.922715,0.125638,-24.480764,4.18
-54.431137,1.928729,0.125829,-24.557338,4.19
-54.42952,1.930314,0.125666,-24.577525,4.2
-54.432736,1.943231,0.125742,-24.741981,4.21
-54.430183,1.950264,0.12595,-24.831532,4.22
-54.430138,1.958603,0.12601,-24.937704,4.23
-54.433322,1.975352,0.12621,-25.150957,4.24
-54.432182,1.982135,0.126345,-25.237321,4.25
-54.433013,1.983076,0.126307,-25.249312,4.26
-54.433944,1.986575,0.126396,-25.29386,4.27
-54.430892,1.983368,0.126349,-25.253031,4.28
-54.432223,1.986927,0.126291,-25.298338,4.29
-54.433313,1.997423,0.126473,-25.431982,4.3
-54.429093,1.997226,0.126418,-25.429477,4.31
-54.433358,2.006346,0.126451,-25.545591,4.32
-54.432872,2.026254,0.126734,-25.799066,4.33
-54.431836,2.023274,0.126608,-25.761121,4.34
-54.432995,2.037954,0.12684,-25.94804,4.35
-54.434521,2.045578,0.126966,-26.045105,4.36
-54.431818,2.040422,0.126953,-25.979459,4.37
-54.436351,2.051133,0.127125,-26.115835,4.38
-54.434312,2.059984,0.127131,-26.228534,4.39
-54.433353,2.05422,0.12712,-26.155147,4.4
-54.435629,2.064091,0.127163,-26.280822,4.41
-54.433108,2.065235,0.127225,-26.295394,4.42
-54.433181,2.059293,0.127132,-26.21973,4.43
-54.434307,2.072883,0.12727,-26.392762,4.44
-54.430819,2.065355,0.127143,-26.296911,4.45
-54.434271,2.065706,0.127267,-26.301389,4.46
-54.435252,2.073139,0.127307,-26.396025,4.47
-54.434575,2.069092,0.127365,-26.344495,4.48
-54.434498,2.076232,0.127351,-26.435412,4.49
-54.434857,2.093881,0.127541,-26.660126,4.5
-54.433022,2.096343,0.127522,-26.691469,4.51
-54.435484,2.107918,0.127645,-26.838849,4.52
-54.434053,2.118373,0.127741,-26.971962,4.53
-54.435429,2.118939,0.127687,-26.979171,4.54
-54.435134,2.128643,0.127809,-27.102722,4.55
-54.435107,2.134132,0.127935,-27.172617,4.56
-54.434852,2.128297,0.127902,-27.09832,4.57
-54.437573,2.141172,0.128065,-27.262245,4.58
-54.434657,2.141607,0.128028,-27.267785,4.59
-54.435061,2.140152,0.128002,-27.249267,4.6
-54.437409,2.152669,0.128185,-27.408638,4.61
-54.43497,2.149618,0.128233,-27.369782,4.62
-54.436328,2.149677,0.128015,-27.370541,4.63
-54.436783,2.162474,0.128218,-27.533479,4.64
-54.434616,2.159286,0.128272,-27.492877,4.65
-54.435788,2.164143,0.128323,-27.554729,4.66
-54.437782,2.182227,0.128511,-27.784982,4.67
-54.435247,2.175063,0.128404,-27.693761,4.68
-54.435338,2.1824,0.128366,-27.787183,4.69
-54.435266,2.196509,0.128574,-27.966817,4.7
-54.435166,2.196532,0.128601,-27.96712,4.71
-54.435847,2.209604,0.128722,-28.133549,4.72
-54.437532,2.218038,0.128964,-28.240935,4.73
-54.434566,2.215254,0.128805,-28.205494,4.74
-54.437328,2.230042,0.128971,-28.393779,4.75
-54.437391,2.229214,0.128978,-28.383231,4.76
-54.435897,2.22832,0.128915,-28.371847,4.77
-54.437986,2.237606,0.129097,-28.490085,4.78
-54.435965,2.237105,0.129099,-28.48371,4.79
-54.437709,2.241671,0.129165,-28.541843,4.8
-54.439753,2.259433,0.129215,-28.767998,4.81
-54.438218,2.263027,0.129396,-28.81376,4.82
-54.438822,2.265805,0.129481,-28.849125,4.83
-54.438122,2.281374,0.129777,-29.047353,4.84
-54.438577,2.27685,0.129598,-28.989751,4.85
-54.4375,2.28107,0.129603,-29.043482,4.86
-54.439712,2.293199,0.129757,-29.19792,4.87
-54.437963,2.287668,0.129574,-29.127493,4.88
-54.43849,2.302384,0.129747,-29.314868,4.89
-54.438913,2.307212,0.129816,-29.37634,4.9
-54.4376,2.304107,0.129838,-29.336801,4.91
-54.439026,2.311999,0.129901,-29.437281,4.92
-54.436374,2.313191,0.129984,-29.452459,4.93
-54.43607,2.31083,0.129937,-29.422406,4.94
-54.440371,2.330977,0.130166,-29.678917,4.95
-54.439167,2.333117,0.130182,-29.706162,4.96
-54.439331,2.33134,0.130115,-29.683547,4.97
-54.439599,2.343345,0.130447,-29.836391,4.98
-54.437823,2.339751,0.130318,-29.790629,4.99
-54.438831,2.347803,0.130305,-29.893158,5
-54.440648,2.357692,0.13047,-30.019061,5.01
-54.437596,2.350706,0.130488,-29.930117,5.02
-54.439762,2.36432,0.130682,-30.103452,5.03
-54.441533,2.370155,0.130739,-30.177749,5.04
-54.439689,2.369046,0.130623,-30.163633,5.05
-54.440334,2.374309,0.130661,-30.230645,5.06
-54.440389,2.381742,0.130803,-30.325281,5.07
-54.438808,2.378303,0.130835,-30.281492,5.08
-54.441329,2.393419,0.131006,-30.473951,5.09
-54.44067,2.392465,0.131006,-30.461809,5.1
-54.441592,2.3911,0.130938,-30.44443,5.11
-54.442124,2.40854,0.131073,-30.666487,5.12
-54.439026,2.411133,0.13116,-30.699499,5.13
-54.441647,2.414382,0.131224,-30.74086,5.14
-54.443432,2.429485,0.131285,-30.933168,5.15
-54.440975,2.422738,0.131396,-30.847259,5.16
-54.442433,2.431279,0.131461,-30.956011,5.17
-54.442296,2.439255,0.131776,-31.057553,5.18
-54.439685,2.432013,0.131637,-30.965346,5.19
-54.44241,2.436137,0.131465,-31.017862,5.2
-54.441334,2.439684,0.131735,-31.063017,5.21
-54.440711,2.436733,0.131615,-31.025451,5.22
-54.442006,2.446198,0.131692,-31.145966,5.23
-54.442355,2.456546,0.131819,-31.277713,5.24
-54.442682,2.45176,0.131915,-31.216772,5.25
-54.442306,2.465814,0.131938,-31.395723,5.26
-54.441297,2.469355,0.132172,-31.440803,5.27
-54.440194,2.471346,0.13209,-31.46615,5.28
-54.442187,2.488208,0.132319,-31.680846,5.29
-54.441243,2.488619,0.132368,-31.686082,5.3
-54.441334,2.492589,0.132355,-31.736626,5.31
-54.444045,2.507824,0.132695,-31.930603,5.32
-54.44231,2.502936,0.132742,-31.868373,5.33
-54.442787,2.509904,0.132835,-31.957089,5.34
-54.443891,2.516347,0.132949,-32.039127,5.35
-54.441592,2.509367,0.132921,-31.950259,5.36
-54.443659,2.516484,0.132973,-32.040873,5.37
-54.444345,2.526724,0.133165,-32.171253,5.38
-54.443232,2.516431,0.133121,-32.04019,5.39
-54.443255,2.526826,0.133134,-32.172544,5.4
-54.441533,2.527982,0.133248,-32.187266,5.41
-54.443264,2.526474,0.133312,-32.168066,5.42
-54.444699,2.54004,0.133454,-32.340794,5.43
-54.443759,2.542084,0.133551,-32.366825,5.44
-54.444408,2.540368,0.133619,-32.344968,5.45
-54.444754,2.54873,0.133718,-32.451443,5.46
-54.44325,2.545261,0.133707,-32.407274,5.47
-54.444427,2.544546,0.1336,-32.398168,5.48
-54.44638,2.553427,0.13391,-32.511245,5.49
-54.442623,2.550495,0.133897,-32.473907,5.5
-54.445099,2.555645,0.133974,-32.539477,5.51
-54.445585,2.568144,0.134199,-32.69862,5.52
-54.443564,2.566242,0.134315,-32.674411,5.53
-54.44603,2.577204,0.13444,-32.813974,5.54
-54.445149,2.57954,0.13448,-32.843724,5.55
-54.445508,2.57138,0.134553,-32.739829,5.56
-54.446906,2.579939,0.134662,-32.848808,5.57
-54.444981,2.578753,0.134782,-32.833706,5.58
-54.444863,2.57259,0.134731,-32.755235,5.59
-54.446502,2.583027,0.134787,-32.88812,5.6
-54.444831,2.578002,0.134793,-32.824144,5.61
-54.444808,2.578545,0.13487,-32.83105,5.62
-54.445571,2.58922,0.134936,-32.966971,5.63
-54.445339,2.592212,0.135109,-33.005068,5.64
-54.445753,2.604651,0.135218,-33.163452,5.65
-54.445498,2.614301,0.135444,-33.28632,5.66
-54.445235,2.605784,0.135547,-33.177872,5.67
-54.44667,2.608377,0.135654,-33.210884,5.68
-54.446516,2.614814,0.135713,-33.292846,5.69
-54.446734,2.608681,0.135773,-33.214755,5.7
-54.448691,2.615052,0.13582,-33.295882,5.71
-54.44757,2.616864,0.136008,-33.318953,5.72
-54.446934,2.608526,0.136009,-33.212781,5.73
-54.449918,2.619535,0.136017,-33.352952,5.74
-54.447388,2.618402,0.136166,-33.338533,5.75
-54.44712,2.617776,0.136148,-33.330564,5.76
-54.449123,2.626806,0.136329,-33.445539,5.77
-54.445707,2.621824,0.136363,-33.382094,5.78
-54.448196,2.620488,0.136318,-33.365095,5.79
-54.446666,2.635908,0.1366,-33.561425,5.8
-54.447987,2.633989,0.136538,-33.536988,5.81
-54.447352,2.642417,0.136688,-33.644298,5.82
-54.449227,2.656204,0.136916,-33.819833,5.83
-54.446797,2.645731,0.136985,-33.686493,5.84
-54.446747,2.645057,0.137169,-33.677917,5.85
-54.450122,2.650434,0.137258,-33.746371,5.86
-54.448314,2.635866,0.137143,-33.560893,5.87
-54.448728,2.641958,0.137257,-33.638454,5.88
-54.448978,2.641934,0.137262,-33.63815,5.89
-54.448496,2.637076,0.137322,-33.576299,5.9
-54.450622,2.642912,0.137284,-33.650597,5.91
-54.448487,2.641302,0.137465,-33.630106,5.92
-54.448614,2.638012,0.137266,-33.588214,5.93
-54.452961,2.651626,0.137539,-33.761549,5.94
-54.447856,2.645928,0.137532,-33.688997,5.95
-54.449895,2.650648,0.137578,-33.749103,5.96
-54.449704,2.667576,0.137733,-33.964633,5.97
-54.449064,2.665377,0.137823,-33.93663,5.98
-54.449037,2.670908,0.137792,-34.007057,5.99
-54.450399,2.678382,0.138235,-34.102224,6
-54.450127,2.679694,0.138261,-34.11892,6.01
-54.450136,2.6806,0.138238,-34.130455,6.02
-54.451703,2.68696,0.138462,-34.211431,6.03
-54.448401,2.676874,0.138476,-34.083023,6.04
-54.45113,2.677488,0.138623,-34.09084,6.05
-54.450635,2.675378,0.138574,-34.063975,6.06
-54.448655,2.668995,0.138593,-33.982696,6.07
-54.450803,2.679771,0.138606,-34.119906,6.08
-54.448932,2.683616,0.138762,-34.168856,6.09
-54.450903,2.682769,0.138751,-34.15808,6.1
-54.452311,2.696776,0.138972,-34.336423,6.11
-54.449981,2.699792,0.139133,-34.374824,6.12
-54.450458,2.703124,0.13926,-34.417247,6.13
-54.452061,2.711535,0.139495,-34.52433,6.14
-54.451344,2.704835,0.139431,-34.439028,6.15
-54.452747,2.706707,0.139403,-34.462858,6.16
-54.451067,2.717364,0.139799,-34.598551,6.17
-54.450708,2.708972,0.139829,-34.491696,6.18
-54.452634,2.717817,0.139799,-34.604319,6.19
-54.452057,2.718955,0.140059,-34.618814,6.2
-54.451689,2.713609,0.14004,-34.55074,6.21
-54.452225,2.719057,0.14015,-34.620104,6.22
-54.450781,2.7192,0.140306,-34.621925,6.23
-54.44876,2.711272,0.140121,-34.52099,6.24
-54.453356,2.722961,0.140389,-34.669813,6.25
-54.451821,2.716291,0.140496,-34.584891,6.26
-54.452952,2.714819,0.140312,-34.566145,6.27
-54.452843,2.720928,0.14045,-34.643934,6.28
-54.45282,2.717668,0.140579,-34.602421,6.29
-54.45312,2.7201,0.14046,-34.633385,6.3
-54.452202,2.728933,0.140691,-34.745855,6.31
-54.452316,2.729726,0.14082,-34.755949,6.32
-54.45381,2.742964,0.140896,-34.924503,6.33
-54.453201,2.760625,0.141207,-35.149368,6.34
-54.453256,2.750069,0.14126,-35.014965,6.35
-54.454028,2.755636,0.141264,-35.085847,6.36
-54.45252,2.75172,0.1415,-35.035987,6.37
-54.452593,2.742988,0.141324,-34.924806,6.38
-54.454251,2.749306,0.141476,-35.005251,6.39
-54.452121,2.747196,0.141497,-34.978385,6.4
-54.453565,2.741557,0.141527,-34.906592,6.41
-54.454728,2.746433,0.141638,-34.968671,6.42
-54.451771,2.746654,0.141711,-34.971479,6.43
-54.452143,2.740771,0.1416,-34.896575,6.44
-54.453333,2.751356,0.141723,-35.031357,6.45
-54.453224,2.75169,0.141733,-35.035607,6.46
-54.454173,2.75932,0.141929,-35.132748,6.47
-54.453551,2.77158,0.142051,-35.288855,6.48
-54.456295,2.7722,0.142142,-35.296748,6.49
-54.455845,2.775133,0.142344,-35.334086,6.5
-54.45579,2.778238,0.142469,-35.373626,6.51
-54.454437,2.772623,0.142432,-35.302136,6.52
-54.456417,2.776849,0.142602,-35.355943,6.53
-54.456104,2.777517,0.142733,-35.364443,6.54
-54.454332,2.775067,0.142694,-35.333252,6.55
-54.456295,2.783734,0.142699,-35.443597,6.56
-54.454537,2.789038,0.142882,-35.51114,6.57
-54.454523,2.783108,0.14283,-35.435629,6.58
-54.455836,2.791309,0.143092,-35.540055,6.59
-54.454991,2.79603,0.143152,-35.60016,6.6
-54.45451,2.800542,0.143204,-35.65761,6.61
-54.45684,2.813804,0.143643,-35.826467,6.62
-54.455704,2.80968,0.143675,-35.773951,6.63
-54.455395,2.807647,0.143658,-35.748072,6.64
-54.457375,2.817643,0.143916,-35.875341,6.65
-54.454796,2.806169,0.14394,-35.729251,6.66
-54.455936,2.805412,0.14392,-35.719613,6.67
-54.457198,2.806973,0.144065,-35.739496,6.68
-54.454759,2.797961,0.14401,-35.624749,6.69
-54.456962,2.801973,0.144058,-35.675824,6.7
-54.456731,2.803802,0.144123,-35.699122,6.71
-54.457276,2.7978,0.144071,-35.6227,6.72
-54.456862,2.805924,0.144225,-35.726139,6.73
-54.457062,2.805191,0.144403,-35.716805,6.74
-54.455286,2.803159,0.144282,-35.690926,6.75
-54.457226,2.823246,0.144477,-35.946678,6.76
-54.457217,2.823144,0.144507,-35.945388,6.77
-54.458139,2.827656,0.144489,-36.002838,6.78
-54.459565,2.83246,0.144766,-36.064006,6.79
-54.455182,2.832288,0.144876,-36.061805,6.8
-54.458597,2.8355,0.144872,-36.10271,6.81
-54.457639,2.845037,0.145017,-36.224136,6.82
-54.457911,2.838933,0.145097,-36.146424,6.83
-54.459333,2.843267,0.145214,-36.201596,6.84
-54.459319,2.847189,0.145343,-36.251533,6.85
-54.45807,2.83944,0.145271,-36.152874,6.86
-54.457766,2.840954,0.145387,-36.172151,6.87
-54.459401,2.845538,0.145429,-36.230511,6.88
-54.456994,2.837914,0.145414,-36.133446,6.89
-54.46035,2.852714,0.145619,-36.321884,6.9
-54.458538,2.853709,0.145759,-36.334557,6.91
-54.45832,2.85238,0.145842,-36.317634,6.92
-54.459519,2.869326,0.146088,-36.533392,6.93
-54.457721,2.870369,0.146136,-36.546673,6.94
-54.458679,2.870208,0.146132,-36.544624,6.95
-54.459011,2.876598,0.146414,-36.625979,6.96
-54.459392,2.873188,0.146524,-36.582569,6.97
-54.458965,2.874273,0.146498,-36.596381,6.98
-54.460446,2.878046,0.146735,-36.64442,6.99
-54.458039,2.866209,0.146583,-36.493701,7
-54.460705,2.874666,0.146673,-36.60139,7.01
-54.459933,2.875572,0.146908,-36.612925,7.02
-54.459874,2.866495,0.146744,-36.497344,7.03
-54.460414,2.874696,0.146949,-36.60177,7.04
-54.460223,2.876055,0.14692,-36.619073,7.05
-54.458793,2.86873,0.146925,-36.525803,7.06
-54.459805,2.880979,0.147023,-36.681759,7.07
-54.459996,2.879459,0.147147,-36.662406,7.08
-54.459951,2.877945,0.14719,-36.64313,7.09
-54.462971,2.887291,0.147224,-36.762127,7.1
-54.459683,2.886868,0.147365,-36.756739,7.11
-54.458388,2.884579,0.147387,-36.727597,7.12
-54.46244,2.899194,0.147413,-36.913681,7.13
-54.460673,2.894449,0.147532,-36.853272,7.14
-54.462408,2.901268,0.147612,-36.940092,7.15
-54.461191,2.90978,0.147813,-37.048464,7.16
-54.460936,2.904922,0.147918,-36.986613,7.17
-54.462067,2.909404,0.147976,-37.043683,7.18
-54.463216,2.917415,0.148149,-37.14568,7.19
-54.459633,2.911681,0.148106,-37.072673,7.2
-54.463248,2.915734,0.148196,-37.124279,7.21
-54.461699,2.917224,0.148416,-37.143252,7.22
-54.461904,2.915722,0.148503,-37.124127,7.23
-54.462808,2.928132,0.148692,-37.282132,7.24
-54.460387,2.923989,0.148656,-37.229388,7.25
-54.4605,2.926838,0.14885,-37.265664,7.26
-54.461731,2.942252,0.149,-37.461918,7.27
-54.460046,2.93982,0.149243,-37.430954,7.28
-54.46145,2.942455,0.149161,-37.464498,7.29
-54.461359,2.943623,0.149373,-37.479373,7.3
-54.462081,2.933812,0.14928,-37.354456,7.31
-54.465683,2.934521,0.149351,-37.363487,7.32
-54.463975,2.935809,0.149481,-37.37988,7.33
-54.461068,2.925128,0.149416,-37.243883,7.34
-54.464806,2.927363,0.149378,-37.272342,7.35
-54.463598,2.931267,0.149581,-37.322051,7.36
-54.464061,2.931029,0.149487,-37.319015,7.37
-54.464588,2.941364,0.149704,-37.45061,7.38
-54.461586,2.941847,0.149853,-37.456757,7.39
-54.461136,2.938914,0.149704,-37.419419,7.4
-54.464361,2.957392,0.149943,-37.654681,7.41
-54.46214,2.959073,0.150079,-37.676082,7.42
-54.464752,2.962309,0.150247,-37.717291,7.43
-54.465664,2.973741,0.150429,-37.86285,7.44
-54.465151,2.963006,0.150417,-37.72617,7.45
-54.464175,2.960628,0.150311,-37.69589,7.46
-54.464116,2.965999,0.150587,-37.764268,7.47
-54.464402,2.955341,0.150437,-37.628575,7.48
-54.465287,2.956831,0.150519,-37.647547,7.49
-54.463126,2.965772,0.15071,-37.761384,7.5
-54.464574,2.961689,0.150566,-37.709399,7.51
-54.465337,2.972764,0.1508,-37.850404,7.52
-54.465215,2.977222,0.150889,-37.90717,7.53
-54.46363,2.975625,0.150995,-37.886832,7.54
-54.466082,2.990967,0.151183,-38.082175,7.55
-54.465832,2.991891,0.151347,-38.093938,7.56
-54.465219,2.984059,0.151329,-37.994217,7.57
-54.465469,2.989507,0.151475,-38.063582,7.58
-54.464779,2.988625,0.151565,-38.05235,7.59
-54.466005,2.984297,0.151565,-37.997253,7.6
-54.465156,2.996552,0.151673,-38.153285,7.61
-54.464443,2.991575,0.151761,-38.089916,7.62
-54.465564,2.995288,0.15181,-38.137196,7.63
-54.466636,3.006876,0.15206,-38.284728,7.64
-54.464929,3.003252,0.152054,-38.238586,7.65
-54.467817,3.009737,0.152217,-38.321156,7.66
-54.467481,3.023058,0.152398,-38.490772,7.67
-54.466064,3.014427,0.152435,-38.380882,7.68
-54.466873,3.022647,0.152704,-38.485536,7.69
-54.46467,3.027636,0.152813,-38.549056,7.7
-54.466532,3.020859,0.152809,-38.462768,7.71
-54.468989,3.033537,0.15297,-38.624189,7.72
-54.467009,3.032517,0.153119,-38.611211,7.73
-54.467985,3.022969,0.153113,-38.489634,7.74
-54.469339,3.030181,0.153334,-38.581462,7.75
-54.466387,3.02096,0.153376,-38.464059,7.76
-54.470347,3.021991,0.153178,-38.477188,7.77
-54.467954,3.026086,0.153381,-38.529325,7.78
-54.465978,3.013217,0.153317,-38.365476,7.79
-54.467499,3.013653,0.15338,-38.371016,7.8
-54.468085,3.020167,0.153392,-38.453965,7.81
-54.465651,3.011489,0.153311,-38.343468,7.82
-54.46838,3.021222,0.153435,-38.467398,7.83
-54.467395,3.029513,0.153534,-38.572962,7.84
-54.468222,3.027689,0.15353,-38.549739,7.85
-54.468957,3.041333,0.153675,-38.723454,7.86
-54.466636,3.04848,0.153975,-38.814447,7.87
-54.468103,3.048432,0.153891,-38.81384,7.88
-54.470025,3.057849,0.154063,-38.933748,7.89
-54.467676,3.062701,0.154166,-38.995523,7.9
-54.468553,3.061175,0.154382,-38.976095,7.91
-54.468217,3.070879,0.154659,-39.099646,7.92
-54.468117,3.061801,0.154487,-38.984064,7.93
-54.46997,3.058612,0.154646,-38.943462,7.94
-54.468717,3.066963,0.154748,-39.049785,7.95
-54.47002,3.056347,0.154801,-38.914623,7.96
-54.468776,3.061968,0.154884,-38.986189,7.97
-54.471206,3.071308,0.154995,-39.10511,7.98
-54.468094,3.062588,0.154909,-38.994081,7.99
-54.469657,3.068846,0.155132,-39.073767,8
-54.470442,3.077227,0.155265,-39.180469,8.01
-54.46868,3.068841,0.155259,-39.073691,8.02
-54.470915,3.082615,0.155461,-39.249075,8.03
-54.469679,3.086948,0.15554,-39.304248,8.04
-54.468971,3.087246,0.155543,-39.308042,8.05
-54.470084,3.097171,0.155754,-39.434401,8.06
-54.470606,3.10052,0.155901,-39.477051,8.07
-54.468957,3.100193,0.155997,-39.472877,8.08
-54.47369,3.110874,0.15612,-39.608874,8.09
-54.469652,3.098595,0.156196,-39.452539,8.1
-54.46992,3.093922,0.15624,-39.39304,8.11
-54.471569,3.098786,0.156369,-39.454967,8.12
-54.46977,3.09118,0.15627,-39.35813,8.13
-54.47161,3.095138,0.156432,-39.408522,8.14
-54.470156,3.099936,0.156473,-39.469614,8.15
-54.470206,3.090096,0.156489,-39.344318,8.16
-54.472109,3.091013,0.156388,-39.356005,8.17
-54.472377,3.101319,0.156511,-39.487221,8.18
-54.471237,3.093368,0.156618,-39.385982,8.19
-54.472541,3.09816,0.156751,-39.446999,8.2
-54.471501,3.10111,0.156753,-39.484565,8.21
-54.469911,3.09422,0.156621,-39.396835,8.22
-54.472504,3.109246,0.156889,-39.588156,8.23
-54.469175,3.111041,0.156911,-39.610999,8.24
-54.471996,3.11591,0.156983,-39.673002,8.25
-54.472827,3.128564,0.157148,-39.834119,8.26
-54.47047,3.121966,0.157285,-39.750107,8.27
-54.471219,3.123909,0.15724,-39.774848,8.28
-54.473458,3.131759,0.157371,-39.874796,8.29
-54.470592,3.125751,0.157375,-39.798298,8.3
-54.473776,3.132409,0.157463,-39.883068,8.31
-54.472727,3.137952,0.157657,-39.953647,8.32
-54.471737,3.131056,0.157567,-39.865841,8.33
-54.473967,3.137094,0.157682,-39.942719,8.34
-54.471969,3.142077,0.157901,-40.006163,8.35
-54.473322,3.136718,0.15786,-39.937937,8.36
-54.473826,3.151125,0.158094,-40.121366,8.37
-54.472541,3.150731,0.158117,-40.116357,8.38
-54.472514,3.153878,0.158259,-40.156428,8.39
-54.476183,3.168803,0.158572,-40.346459,8.4
-54.472504,3.159058,0.158648,-40.222377,8.41
-54.473322,3.156203,0.158686,-40.186025,8.42
-54.475688,3.161597,0.158792,-40.254706,8.43
-54.473599,3.156239,0.158747,-40.18648,8.44
-54.47418,3.154778,0.158899,-40.167887,8.45
-54.475148,3.161901,0.158889,-40.258577,8.46
-54.473899,3.150839,0.158925,-40.117723,8.47
-54.474748,3.16025,0.15906,-40.237555,8.48
-54.474308,3.166115,0.159115,-40.312232,8.49
-54.474603,3.164011,0.15912,-40.285442,8.5
-54.475816,3.172153,0.159224,-40.389109,8.51
-54.47379,3.177452,0.15954,-40.456576,8.52
-54.47463,3.169471,0.159413,-40.354958,8.53
-54.477305,3.178012,0.159537,-40.46371,8.54
-54.47701,3.173798,0.159561,-40.410055,8.55
-54.475725,3.170913,0.159581,-40.373324,8.56
-54.477614,3.177869,0.15969,-40.461889,8.57
-54.474494,3.174323,0.15977,-40.416734,8.58
-54.476279,3.17753,0.159751,-40.457563,8.59
-54.475143,3.186536,0.15993,-40.572234,8.6
-54.475906,3.180766,0.160014,-40.498772,8.61
-54.477006,3.184807,0.160019,-40.550226,8.62
-54.476683,3.196126,0.160168,-40.694343,8.63
-54.474603,3.188413,0.160128,-40.59614,8.64
-54.47538,3.196639,0.16027,-40.70087,8.65
-54.475825,3.206545,0.160619,-40.827,8.66
-54.474598,3.207207,0.160529,-40.835424,8.67
-54.477537,3.217787,0.160652,-40.970131,8.68
-54.476915,3.218269,0.16091,-40.976278,8.69
-54.474453,3.211087,0.160931,-40.884829,8.7
-54.477414,3.222692,0.161079,-41.032589,8.71
-54.476569,3.218806,0.161224,-40.983108,8.72
-54.47532,3.215677,0.161113,-40.943265,8.73
-54.477164,3.224415,0.161252,-41.054522,8.74
-54.476978,3.217274,0.161304,-40.963604,8.75
-54.475979,3.220624,0.16152,-41.006255,8.76
-54.4782,3.230315,0.161584,-41.129654,8.77
-54.475861,3.221101,0.161683,-41.012326,8.78
-54.47795,3.218913,0.16158,-40.984474,8.79
-54.476161,3.228754,0.161872,-41.10977,8.8
-54.477015,3.220373,0.161734,-41.003068,8.81
-54.477478,3.227109,0.161972,-41.088824,8.82
-54.478404,3.235453,0.162004,-41.195072,8.83
-54.477087,3.235281,0.161912,-41.192871,8.84
-54.479372,3.243536,0.162133,-41.29798,8.85
-54.479553,3.24896,0.162296,-41.367041,8.86
-54.477174,3.248531,0.162315,-41.361577,8.87
-54.479585,3.260827,0.162593,-41.51814,8.88
-54.478186,3.26212,0.162705,-41.534608,8.89
-54.478731,3.258491,0.162771,-41.48839,8.9
-54.480834,3.268242,0.162946,-41.612548,8.91
-54.478195,3.258723,0.162974,-41.49135,8.92
-54.478931,3.253186,0.162899,-41.420847,8.93
-54.479849,3.259325,0.16307,-41.499015,8.94
-54.477841,3.253406,0.16305,-41.423655,8.95
-54.479499,3.255814,0.163238,-41.454315,8.96
-54.479281,3.262782,0.16326,-41.543032,8.97
-54.479158,3.255862,0.163268,-41.454922,8.98
-54.48068,3.264278,0.163371,-41.562081,8.99
-54.479258,3.266561,0.163473,-41.591147,9
-54.479313,3.265685,0.163477,-41.579991,9.01
-54.480798,3.279567,0.163635,-41.756741,9.02
-54.479086,3.285462,0.163766,-41.831797,9.03
-54.478886,3.282923,0.163851,-41.799468,9.04
-54.480094,3.292054,0.164022,-41.915733,9.05
-54.478277,3.293324,0.164115,-41.931897,9.06
-54.480562,3.287965,0.16415,-41.863671,9.07
-54.481593,3.299308,0.164415,-42.008092,9.08
-54.480344,3.295124,0.164361,-41.954816,9.09
-54.481729,3.296173,0.16449,-41.968173,9.1
-54.482174,3.30081,0.164657,-42.027216,9.11
-54.480998,3.294945,0.164602,-41.95254,9.12
-54.481102,3.298897,0.164724,-42.002855,9.13
-54.480089,3.304225,0.164868,-42.070702,9.14
-54.480185,3.293937,0.164898,-41.939714,9.15
