POSN mm ,LOAD kn,STRAIN1 mm,STRESS(MPA),TIME(sec)
-54.371298,-1.250196,-0.080141,-15.917984,9.96
-54.372292,-1.254416,-0.08024,-15.971714,9.97
-54.373996,-1.261133,-0.080395,-16.057244,9.98
-54.372728,-1.250756,-0.080286,-15.925117,9.99
-54.373546,-1.255655,-0.080442,-15.9875,10
-54.37241,-1.260895,-0.080395,-16.054208,10.01
-54.371284,-1.261014,-0.080524,-16.055726,10.02
-54.37301,-1.276302,-0.080793,-16.250386,10.03
-54.373614,-1.27607,-0.080939,-16.247426,10.04
-54.372024,-1.276821,-0.081084,-16.256989,10.05
-54.373855,-1.288629,-0.081399,-16.407329,10.06
-54.373214,-1.279813,-0.081446,-16.295086,10.07
-54.376153,-1.283985,-0.081466,-16.34821,10.08
-54.372806,-1.289374,-0.081636,-16.416815,10.09
-54.372415,-1.279777,-0.081449,-16.294631,10.1
-54.374264,-1.291591,-0.081571,-16.445046,10.11
-54.374295,-1.286614,-0.081703,-16.381677,10.12
-54.37321,-1.283652,-0.081729,-16.34396,10.13
-54.374713,-1.290983,-0.081974,-16.437306,10.14
-54.373791,-1.283497,-0.081888,-16.341986,10.15
-54.373927,-1.28895,-0.081741,-16.411427,10.16
-54.374327,-1.293486,-0.081982,-16.46918,10.17
-54.372828,-1.288623,-0.081958,-16.407253,10.18
-54.373805,-1.30235,-0.082196,-16.58203,10.19
-54.375104,-1.303196,-0.08218,-16.592806,10.2
-54.373387,-1.299924,-0.082185,-16.551142,10.21
-54.37633,-1.308703,-0.082482,-16.662929,10.22
-54.374963,-1.302046,-0.082388,-16.578159,10.23
-54.375785,-1.306897,-0.082581,-16.639935,10.24
-54.375299,-1.309413,-0.08269,-16.671961,10.25
-54.37475,-1.301265,-0.082632,-16.568218,10.26
-54.375971,-1.312459,-0.08273,-16.710741,10.27
-54.374818,-1.309204,-0.082675,-16.669304,10.28
-54.374268,-1.308161,-0.082764,-16.656023,10.29
-54.374604,-1.32001,-0.082941,-16.806895,10.3
-54.377052,-1.316959,-0.083069,-16.768039,10.31
-54.376498,-1.318878,-0.083047,-16.792475,10.32
-54.373455,-1.323587,-0.083236,-16.852429,10.33
-54.376389,-1.315552,-0.083195,-16.750128,10.34
-54.377457,-1.328576,-0.083413,-16.91595,10.35
-54.375358,-1.328814,-0.083468,-16.918986,10.36
-54.376158,-1.32606,-0.083402,-16.883924,10.37
-54.378783,-1.333553,-0.083502,-16.979319,10.38
-54.374777,-1.32609,-0.083706,-16.884304,10.39
-54.378987,-1.334798,-0.083654,-16.99518,10.4
-54.378133,-1.341856,-0.083814,-17.085035,10.41
-54.375467,-1.337314,-0.08381,-17.027206,10.42
-54.377452,-1.346195,-0.08419,-17.140284,10.43
-54.377052,-1.347685,-0.084174,-17.159257,10.44
-54.379132,-1.346028,-0.084315,-17.138159,10.45
-54.376412,-1.353788,-0.084439,-17.236969,10.46
-54.376598,-1.351768,-0.084457,-17.211242,10.47
-54.378433,-1.355249,-0.084668,-17.255562,10.48
-54.37856,-1.360518,-0.08477,-17.32265,10.49
-54.376657,-1.356775,-0.084816,-17.27499,10.5
-54.376984,-1.366162,-0.08499,-17.394519,10.51
-54.377738,-1.368052,-0.085067,-17.418576,10.52
-54.376557,-1.362038,-0.085105,-17.342002,10.53
-54.378933,-1.367217,-0.085313,-17.407951,10.54
-54.379092,-1.361364,-0.085202,-17.333426,10.55
-54.378392,-1.365519,-0.085176,-17.386322,10.56
-54.37891,-1.373631,-0.085444,-17.48961,10.57
-54.376784,-1.362038,-0.085327,-17.342002,10.58
-54.379192,-1.36885,-0.085424,-17.428745,10.59
-54.378138,-1.368099,-0.08539,-17.419183,10.6
-54.376812,-1.360887,-0.085522,-17.327355,10.61
-54.381045,-1.374876,-0.085409,-17.505471,10.62
-54.378288,-1.367766,-0.0856,-17.414933,10.63
-54.37846,-1.371491,-0.085537,-17.462365,10.64
-54.378156,-1.378667,-0.085663,-17.553738,10.65
-54.379836,-1.374662,-0.085715,-17.502739,10.66
-54.380363,-1.384985,-0.085942,-17.634182,10.67
-54.378833,-1.38852,-0.086121,-17.679186,10.68
-54.379432,-1.390713,-0.086109,-17.707114,10.69
-54.380304,-1.40568,-0.086528,-17.897676,10.7
-54.377516,-1.403171,-0.086618,-17.865726,10.71
-54.380422,-1.408863,-0.086768,-17.938202,10.72
-54.381067,-1.418042,-0.087074,-18.055074,10.73
-54.379909,-1.405424,-0.087073,-17.894413,10.74
-54.379455,-1.411754,-0.087056,-17.975009,10.75
-54.380967,-1.40987,-0.087221,-17.951027,10.76
-54.380086,-1.401854,-0.087033,-17.848954,10.77
-54.380413,-1.409417,-0.087272,-17.94526,10.78
-54.381063,-1.406395,-0.087231,-17.906783,10.79
-54.380445,-1.40357,-0.087196,-17.870811,10.8
-54.380286,-1.4166,-0.087376,-18.036708,10.81
-54.380213,-1.405692,-0.087269,-17.897828,10.82
-54.380445,-1.412708,-0.087296,-17.987151,10.83
-54.380649,-1.415086,-0.08738,-18.017432,10.84
-54.380245,-1.40847,-0.087493,-17.933193,10.85
-54.382789,-1.419944,-0.087655,-18.079283,10.86
-54.380518,-1.418084,-0.087579,-18.055605,10.87
-54.381431,-1.421982,-0.087667,-18.105238,10.88
-54.381712,-1.433104,-0.087967,-18.24685,10.89
-54.379991,-1.427376,-0.087995,-18.173919,10.9
-54.382916,-1.440144,-0.088127,-18.336478,10.91
-54.381812,-1.440114,-0.088306,-18.336098,10.92
-54.382793,-1.435286,-0.088269,-18.274626,10.93
-54.383438,-1.44453,-0.088517,-18.392333,10.94
-54.380781,-1.444811,-0.088416,-18.3959,10.95
-54.381826,-1.448345,-0.088529,-18.440904,10.96
-54.384637,-1.453471,-0.088811,-18.50617,10.97
-54.381045,-1.449865,-0.088828,-18.460256,10.98
-54.383366,-1.45461,-0.088879,-18.520665,10.99
-54.383797,-1.456469,-0.08908,-18.544343,11
-54.38104,-1.447207,-0.088907,-18.426408,11.01
-54.382857,-1.459098,-0.089111,-18.577811,11.02
-54.383075,-1.45213,-0.089218,-18.489094,11.03
-54.381585,-1.455009,-0.089113,-18.52575,11.04
-54.382662,-1.45818,-0.089239,-18.566124,11.05
-54.381917,-1.454586,-0.089227,-18.520361,11.06
-54.383152,-1.458365,-0.089279,-18.568476,11.07
-54.383638,-1.464432,-0.089486,-18.645733,11.08
-54.382693,-1.462561,-0.089352,-18.621904,11.09
-54.382666,-1.472801,-0.089647,-18.752284,11.1
-54.383406,-1.475346,-0.089688,-18.78469,11.11
-54.383197,-1.476723,-0.089846,-18.802221,11.12
-54.386104,-1.482022,-0.090038,-18.869688,11.13
-54.383302,-1.476562,-0.090065,-18.800172,11.14
-54.384601,-1.481885,-0.090161,-18.867942,11.15
-54.382998,-1.485503,-0.090207,-18.914008,11.16
-54.382248,-1.479089,-0.090269,-18.832349,11.17
-54.385918,-1.493585,-0.090474,-19.016916,11.18
-54.384383,-1.492488,-0.090568,-19.002952,11.19
-54.385741,-1.49684,-0.090654,-19.058353,11.2
-54.385178,-1.508939,-0.090838,-19.212411,11.21
-54.384624,-1.506686,-0.091077,-19.183725,11.22
-54.388607,-1.513886,-0.091173,-19.275401,11.23
-54.384773,-1.511794,-0.091452,-19.248763,11.24
-54.386313,-1.501298,-0.091344,-19.115119,11.25
-54.386976,-1.512462,-0.091478,-19.257263,11.26
-54.384605,-1.504844,-0.091348,-19.160274,11.27
-54.385795,-1.505244,-0.091367,-19.165359,11.28
-54.386268,-1.511973,-0.091519,-19.25104,11.29
-54.384042,-1.500893,-0.091438,-19.109959,11.3
-54.38674,-1.504087,-0.091491,-19.150636,11.31
-54.386272,-1.506639,-0.091636,-19.183118,11.32
-54.384946,-1.497942,-0.09145,-19.072393,11.33
-54.386127,-1.503587,-0.091622,-19.144261,11.34
-54.38491,-1.496542,-0.091626,-19.054558,11.35
-54.384446,-1.493526,-0.091495,-19.016157,11.36
-54.385591,-1.503718,-0.091546,-19.145931,11.37
-54.384769,-1.498735,-0.09144,-19.082486,11.38
-54.385591,-1.494902,-0.091486,-19.033688,11.39
-54.386136,-1.49833,-0.09158,-19.077325,11.4
-54.384842,-1.487678,-0.091485,-18.941708,11.41
-54.387617,-1.49678,-0.091541,-19.057594,11.42
-54.385228,-1.492506,-0.091521,-19.00318,11.43
-54.38535,-1.486063,-0.091524,-18.921142,11.44
-54.385936,-1.495993,-0.091567,-19.047576,11.45
-54.384274,-1.485926,-0.091491,-18.919396,11.46
-54.38486,-1.487279,-0.091547,-18.936624,11.47
-54.3863,-1.494795,-0.091557,-19.032322,11.48
-54.385087,-1.48387,-0.091518,-18.893214,11.49
-54.38684,-1.491529,-0.091477,-18.990734,11.5
-54.386359,-1.487404,-0.091547,-18.938217,11.51
-54.384896,-1.482564,-0.091395,-18.876594,11.52
-54.385832,-1.488775,-0.091529,-18.955672,11.53
-54.383202,-1.483011,-0.091529,-18.882286,11.54
-54.38749,-1.483035,-0.091508,-18.882589,11.55
-54.38704,-1.494771,-0.091578,-19.032019,11.56
-54.383606,-1.479143,-0.091496,-18.833032,11.57
-54.386018,-1.48862,-0.09148,-18.953699,11.58
-54.385082,-1.486611,-0.091611,-18.928124,11.59
-54.383897,-1.479399,-0.091516,-18.836296,11.6
-54.385477,-1.486951,-0.091645,-18.93245,11.61
-54.385432,-1.481044,-0.091625,-18.857242,11.62
-54.387099,-1.479256,-0.091579,-18.834474,11.63
-54.384601,-1.48719,-0.091597,-18.935485,11.64
-54.38436,-1.473516,-0.09155,-18.761391,11.65
-54.38664,-1.480991,-0.091506,-18.856559,11.66
-54.384415,-1.478094,-0.091554,-18.819676,11.67
-54.384119,-1.474154,-0.091281,-18.769512,11.68
-54.384905,-1.484942,-0.091565,-18.906874,11.69
-54.38501,-1.481563,-0.091522,-18.863844,11.7
-54.385659,-1.482129,-0.091504,-18.871054,11.71
-54.385745,-1.486623,-0.091597,-18.928276,11.72
-54.384515,-1.482397,-0.091549,-18.874469,11.73
-54.385782,-1.484829,-0.091698,-18.905432,11.74
-54.385332,-1.487434,-0.091656,-18.938597,11.75
-54.385309,-1.477802,-0.091548,-18.815957,11.76
-54.387653,-1.488692,-0.091711,-18.95461,11.77
-54.384624,-1.479733,-0.091688,-18.840546,11.78
-54.385541,-1.478899,-0.091591,-18.829921,11.79
-54.387912,-1.485074,-0.091721,-18.908544,11.8
-54.383061,-1.476353,-0.09162,-18.797515,11.81
-54.385568,-1.482081,-0.091546,-18.870447,11.82
-54.383025,-1.481128,-0.09151,-18.858304,11.83
-54.385082,-1.475781,-0.091428,-18.79023,11.84
-54.386549,-1.484555,-0.091654,-18.901941,11.85
-54.386313,-1.479089,-0.091714,-18.832349,11.86
-54.385468,-1.476282,-0.091501,-18.796605,11.87
-54.386708,-1.487404,-0.091723,-18.938217,11.88
-54.384038,-1.473814,-0.09174,-18.765186,11.89
-54.385432,-1.478446,-0.091604,-18.824153,11.9
-54.38431,-1.479632,-0.091654,-18.839255,11.91
-54.385005,-1.468331,-0.091509,-18.695366,11.92
-54.385373,-1.477325,-0.091554,-18.809886,11.93
-54.385114,-1.471072,-0.091562,-18.730276,11.94
-54.385586,-1.468825,-0.09133,-18.701665,11.95
-54.386931,-1.474488,-0.091643,-18.773762,11.96
-54.38421,-1.466334,-0.091481,-18.669943,11.97
-54.387249,-1.474047,-0.091589,-18.768146,11.98
-54.386404,-1.472402,-0.091667,-18.7472,11.99
-54.385468,-1.464844,-0.091589,-18.65097,12
-54.384383,-1.47357,-0.091606,-18.762074,12.01
-54.385241,-1.471567,-0.091555,-18.736575,12.02
-54.385205,-1.469284,-0.09154,-18.707509,12.03
-54.387349,-1.474983,-0.09168,-18.78006,12.04
-54.384905,-1.464057,-0.091694,-18.640952,12.05
-54.387272,-1.47292,-0.091668,-18.753802,12.06
-54.386826,-1.473242,-0.091663,-18.7579,12.07
-54.385614,-1.464629,-0.091554,-18.648238,12.08
-54.38699,-1.475418,-0.091708,-18.785601,12.09
-54.38426,-1.469034,-0.091658,-18.704321,12.1
-54.384955,-1.46597,-0.091541,-18.665313,12.11
-54.385282,-1.470923,-0.09159,-18.728379,12.12
-54.385137,-1.463091,-0.091674,-18.628658,12.13
-54.385596,-1.463729,-0.091495,-18.636778,12.14
-54.3854,-1.468807,-0.091591,-18.701437,12.15
-54.385273,-1.460803,-0.091521,-18.599516,12.16
-54.386227,-1.467764,-0.091586,-18.688156,12.17
-54.386449,-1.466078,-0.091602,-18.666679,12.18
-54.385046,-1.460791,-0.091514,-18.599364,12.19
-54.385773,-1.470661,-0.091697,-18.72504,12.2
-54.385723,-1.462859,-0.091601,-18.625698,12.21
-54.384814,-1.464105,-0.091517,-18.641559,12.22
-54.386586,-1.466399,-0.091664,-18.670777,12.23
-54.383434,-1.460552,-0.091603,-18.596328,12.24
-54.384565,-1.4696,-0.091618,-18.711531,12.25
-54.385096,-1.467502,-0.091576,-18.684817,12.26
-54.385373,-1.462585,-0.091634,-18.622207,12.27
-54.388498,-1.270449,-0.091357,-16.175861,0
-54.385755,-1.268905,-0.09138,-16.156205,0.01
-54.387199,-1.279831,-0.091492,-16.295314,0.02
-54.38734,-1.297265,-0.091643,-16.517295,0.03
-54.387253,-1.291841,-0.091603,-16.448234,0.04
-54.388952,-1.301825,-0.091739,-16.575351,0.05
-54.387962,-1.301813,-0.091873,-16.5752,0.06
-54.387103,-1.298898,-0.091745,-16.538089,0.07
-54.388966,-1.309937,-0.091777,-16.678639,0.08
-54.386999,-1.303369,-0.091792,-16.595007,0.09
-54.390224,-1.30285,-0.091732,-16.588405,0.1
-54.385441,-1.307052,-0.091801,-16.641908,0.11
-54.38788,-1.296145,-0.091681,-16.503027,0.12
-54.388425,-1.300782,-0.091746,-16.56207,0.13
-54.385441,-1.295465,-0.09176,-16.494376,0.14
-54.387158,-1.286685,-0.091534,-16.382588,0.15
-54.387971,-1.293325,-0.091734,-16.467131,0.16
-54.386754,-1.283211,-0.091574,-16.338344,0.17
-54.388221,-1.283801,-0.091616,-16.345857,0.18
-54.385736,-1.284778,-0.091604,-16.358303,0.19
-54.386913,-1.275438,-0.091445,-16.239382,0.2
-54.387462,-1.279348,-0.091642,-16.289166,0.21
-54.385641,-1.276135,-0.091374,-16.248261,0.22
-54.387399,-1.268291,-0.09138,-16.148389,0.23
-54.385623,-1.273984,-0.091332,-16.220864,0.24
-54.386141,-1.259279,-0.091292,-16.033641,0.25
-54.385913,-1.262414,-0.091174,-16.07356,0.26
-54.387544,-1.260781,-0.091295,-16.052766,0.27
-54.385641,-1.24535,-0.091127,-15.856284,0.28
-54.387867,-1.253277,-0.091187,-15.957219,0.29
-54.385732,-1.243305,-0.091084,-15.830254,0.3
-54.386336,-1.239681,-0.091058,-15.784112,0.31
-54.385973,-1.247931,-0.091048,-15.889145,0.32
-54.384392,-1.234764,-0.091012,-15.721502,0.33
-54.386586,-1.241499,-0.091058,-15.807259,0.34
-54.38521,-1.237142,-0.091007,-15.751782,0.35
-54.384328,-1.230335,-0.090949,-15.665115,0.36
-54.385655,-1.235437,-0.091036,-15.730077,0.37
-54.384133,-1.221329,-0.09086,-15.550443,0.38
-54.385446,-1.222187,-0.090866,-15.561372,0.39
-54.3863,-1.224518,-0.090942,-15.591045,0.4
-54.381512,-1.208311,-0.090641,-15.384698,0.41
-54.385082,-1.218003,-0.09076,-15.508096,0.42
-54.384179,-1.212788,-0.090673,-15.441692,0.43
-54.385023,-1.209533,-0.09065,-15.400255,0.44
-54.384951,-1.214421,-0.090655,-15.462486,0.45
-54.384705,-1.201034,-0.090583,-15.292035,0.46
-54.384169,-1.201516,-0.09049,-15.298182,0.47
-54.384401,-1.19887,-0.090656,-15.264486,0.48
-54.384787,-1.194072,-0.090525,-15.203394,0.49
-54.386218,-1.19828,-0.09048,-15.256973,0.5
-54.382721,-1.188612,-0.090389,-15.133878,0.51
-54.383175,-1.182383,-0.090324,-15.054572,0.52
-54.383511,-1.186246,-0.090325,-15.103749,0.53
-54.382748,-1.174271,-0.090183,-14.951284,0.54
-54.384419,-1.177561,-0.090346,-14.993176,0.55
-54.381313,-1.176196,-0.090377,-14.975797,0.56
-54.382412,-1.16412,-0.090137,-14.822042,0.57
-54.38362,-1.171952,-0.090226,-14.921762,0.58
-54.382416,-1.165062,-0.090041,-14.834033,0.59
-54.383461,-1.15881,-0.089995,-14.754423,0.6
-54.384587,-1.161504,-0.090155,-14.788726,0.61
-54.38357,-1.148981,-0.089924,-14.629279,0.62
-54.382598,-1.152253,-0.089936,-14.670943,0.63
-54.380836,-1.146811,-0.089822,-14.601654,0.64
-54.380545,-1.135552,-0.089753,-14.458296,0.65
-54.382466,-1.138949,-0.089795,-14.501554,0.66
-54.380904,-1.13368,-0.089795,-14.434466,0.67
-54.383275,-1.132107,-0.08965,-14.414431,0.68
-54.380836,-1.132721,-0.089755,-14.422248,0.69
-54.382003,-1.120979,-0.089601,-14.272743,0.7
-54.380972,-1.128745,-0.089636,-14.371629,0.71
-54.380713,-1.120347,-0.089601,-14.264698,0.72
-54.381122,-1.11587,-0.089546,-14.207704,0.73
-54.379428,-1.1222,-0.089599,-14.2883,0.74
-54.379659,-1.111817,-0.089374,-14.156098,0.75
-54.381558,-1.116306,-0.089613,-14.213244,0.76
-54.380822,-1.11621,-0.089455,-14.21203,0.77
-54.380245,-1.104397,-0.089399,-14.061614,0.78
-54.381585,-1.112813,-0.089501,-14.168772,0.79
-54.381749,-1.104456,-0.089351,-14.062373,0.8
-54.3803,-1.0988,-0.089425,-13.990352,0.81
-54.380295,-1.105368,-0.089399,-14.073984,0.82
-54.380177,-1.094419,-0.089308,-13.934572,0.83
-54.381408,-1.098359,-0.089268,-13.984736,0.84
-54.378828,-1.092803,-0.089281,-13.914006,0.85
-54.380336,-1.083636,-0.089141,-13.797286,0.86
-54.381049,-1.088315,-0.089142,-13.85686,0.87
-54.378029,-1.074523,-0.089037,-13.681248,0.88
-54.379995,-1.078266,-0.08897,-13.728908,0.89
-54.380404,-1.081526,-0.089031,-13.77042,0.9
-54.380159,-1.069516,-0.088936,-13.6175,0.91
-54.379646,-1.066762,-0.088875,-13.582438,0.92
-54.378483,-1.06346,-0.088886,-13.540395,0.93
-54.379696,-1.05812,-0.088665,-13.472396,0.94
-54.379355,-1.06082,-0.088836,-13.506775,0.95
-54.378646,-1.051438,-0.088655,-13.387323,0.96
-54.379905,-1.050544,-0.088803,-13.375939,0.97
-54.378601,-1.050884,-0.088777,-13.380265,0.98
-54.377679,-1.039177,-0.088557,-13.231215,0.99
-54.379101,-1.041865,-0.088691,-13.265442,1
-54.376753,-1.034784,-0.08864,-13.175283,1.01
-54.378079,-1.031303,-0.088418,-13.130963,1.02
-54.379905,-1.038289,-0.088569,-13.219907,1.03
-54.376739,-1.027298,-0.088491,-13.079964,1.04
-54.3796,-1.026046,-0.088366,-13.064027,1.05
-54.378111,-1.023227,-0.088428,-13.02813,1.06
-54.377502,-1.01257,-0.088312,-12.892437,1.07
-54.378088,-1.013589,-0.088247,-12.905415,1.08
-54.376089,-0.997061,-0.08809,-12.694969,1.09
-54.377661,-0.991678,-0.088039,-12.626439,1.1
-54.377102,-0.993317,-0.088047,-12.64731,1.11
-54.377111,-0.974953,-0.087839,-12.413489,1.12
-54.377874,-0.977087,-0.087811,-12.440658,1.13
-54.375826,-0.971907,-0.08768,-12.374709,1.14
-54.376562,-0.965548,-0.08765,-12.293733,1.15
-54.378351,-0.969261,-0.087718,-12.341013,1.16
-54.3746,-0.956315,-0.087606,-12.176178,1.17
-54.377397,-0.952828,-0.087516,-12.131782,1.18
-54.376076,-0.952876,-0.087412,-12.132389,1.19
-54.374541,-0.934678,-0.087306,-11.900694,1.2
-54.378215,-0.936097,-0.087267,-11.918756,1.21
-54.37385,-0.927848,-0.087198,-11.813723,1.22
-54.379391,-0.920296,-0.087088,-11.717569,1.23
-54.377447,-0.925618,-0.087012,-11.78534,1.24
-54.376198,-0.908017,-0.086888,-11.561234,1.25
-54.377139,-0.90133,-0.086876,-11.476084,1.26
-54.375558,-0.895613,-0.086759,-11.403304,1.27
-54.373655,-0.883853,-0.086605,-11.253571,1.28
-54.376317,-0.887388,-0.086573,-11.298575,1.29
-54.376971,-0.877482,-0.08654,-11.172444,1.3
-54.375917,-0.865096,-0.086383,-11.014743,1.31
-54.374291,-0.867319,-0.086371,-11.04305,1.32
-54.374345,-0.855833,-0.086343,-10.896808,1.33
-54.376457,-0.858998,-0.086228,-10.937106,1.34
-54.374918,-0.853598,-0.086258,-10.868349,1.35
-54.375431,-0.839764,-0.086053,-10.692206,1.36
-54.375308,-0.835264,-0.085973,-10.634908,1.37
-54.37445,-0.815833,-0.085807,-10.387503,1.38
-54.375013,-0.810224,-0.085595,-10.31609,1.39
-54.374023,-0.804979,-0.085507,-10.249306,1.4
-54.373287,-0.793427,-0.085348,-10.102229,1.41
-54.374436,-0.796896,-0.085334,-10.146398,1.42
-54.373918,-0.795263,-0.085398,-10.125604,1.43
-54.372379,-0.786787,-0.085248,-10.017687,1.44
-54.374259,-0.798547,-0.08538,-10.16742,1.45
-54.372256,-0.791764,-0.085455,-10.081056,1.46
-54.374173,-0.789541,-0.085321,-10.052748,1.47
-54.374018,-0.791466,-0.085251,-10.077261,1.48
-54.373728,-0.781858,-0.085289,-9.954925,1.49
-54.374232,-0.78842,-0.085354,-10.038481,1.5
-54.372347,-0.777131,-0.085146,-9.894743,1.51
-54.373705,-0.769818,-0.084866,-9.801625,1.52
-54.374145,-0.767666,-0.085023,-9.774228,1.53
-54.373746,-0.753719,-0.084778,-9.596643,1.54
-54.372279,-0.750512,-0.084731,-9.555814,1.55
-54.372342,-0.749516,-0.084773,-9.54314,1.56
-54.371307,-0.733036,-0.084474,-9.333302,1.57
-54.373855,-0.735766,-0.084516,-9.36806,1.58
-54.370975,-0.729483,-0.08457,-9.288071,1.59
-54.37445,-0.718701,-0.08425,-9.150784,1.6
-54.371416,-0.718403,-0.084353,-9.146989,1.61
-54.37271,-0.705892,-0.084085,-8.987694,1.62
-54.373174,-0.704008,-0.083993,-8.963713,1.63
-54.371956,-0.697899,-0.083898,-8.885924,1.64
-54.37088,-0.686169,-0.083806,-8.736571,1.65
-54.372638,-0.691926,-0.083931,-8.809882,1.66
-54.369699,-0.68211,-0.08387,-8.684889,1.67
-54.372924,-0.679737,-0.083691,-8.654684,1.68
-54.371384,-0.68382,-0.083672,-8.70667,1.69
-54.369649,-0.670266,-0.083552,-8.534094,1.7
-54.373868,-0.669587,-0.083511,-8.525442,1.71
-54.370925,-0.665754,-0.083472,-8.476644,1.72
-54.371402,-0.658679,-0.083233,-8.386562,1.73
-54.371529,-0.663084,-0.083378,-8.442645,1.74
-54.368931,-0.645584,-0.083313,-8.219829,1.75
-54.371275,-0.649911,-0.083076,-8.274926,1.76
-54.369635,-0.650358,-0.083233,-8.280618,1.77
-54.370099,-0.641328,-0.083042,-8.165643,1.78
-54.370825,-0.644559,-0.083137,-8.206776,1.79
-54.370185,-0.640118,-0.083175,-8.150237,1.8
-54.371557,-0.630599,-0.082852,-8.029039,1.81
-54.369949,-0.634754,-0.082989,-8.081935,1.82
-54.370789,-0.622165,-0.082887,-7.921653,1.83
-54.370744,-0.61776,-0.082808,-7.86557,1.84
-54.369367,-0.615609,-0.082705,-7.838173,1.85
-54.367582,-0.601625,-0.082517,-7.660133,1.86
-54.370644,-0.606304,-0.08248,-7.719707,1.87
-54.369422,-0.599426,-0.082447,-7.632129,1.88
-54.369349,-0.592619,-0.082334,-7.545462,1.89
-54.369722,-0.60007,-0.082337,-7.640325,1.9
-54.369072,-0.585026,-0.082163,-7.448777,1.91
-54.370071,-0.584888,-0.082148,-7.447031,1.92
-54.369713,-0.582105,-0.08229,-7.41159,1.93
-54.36904,-0.573504,-0.081996,-7.302079,1.94
-54.370348,-0.582296,-0.08212,-7.414019,1.95
-54.370171,-0.569749,-0.081928,-7.254268,1.96
-54.369286,-0.561243,-0.081927,-7.145972,1.97
-54.371062,-0.561768,-0.081847,-7.15265,1.98
-54.367714,-0.547457,-0.081565,-6.970436,1.99
-54.369404,-0.551224,-0.081476,-7.018399,2
-54.368722,-0.54161,-0.081493,-6.895987,2.01
-54.367687,-0.537139,-0.081406,-6.839068,2.02
-54.369994,-0.543743,-0.081405,-6.923156,2.03
-54.368368,-0.530744,-0.0813,-6.757637,2.04
-54.368722,-0.518024,-0.081058,-6.595686,2.05
-54.367006,-0.515741,-0.081046,-6.56662,2.06
-54.367387,-0.504708,-0.08093,-6.426146,2.07
-54.3689,-0.509185,-0.081028,-6.48314,2.08
-54.36711,-0.504464,-0.080902,-6.423034,2.09
-54.368064,-0.49873,-0.080751,-6.350027,2.1
-54.368804,-0.503224,-0.080806,-6.407249,2.11
-54.366738,-0.495899,-0.08072,-6.313979,2.12
-54.367982,-0.496387,-0.080604,-6.320202,2.13
-54.367478,-0.493383,-0.080587,-6.281953,2.14
-54.365171,-0.479162,-0.080399,-6.100877,2.15
-54.367619,-0.480473,-0.08048,-6.117573,2.16
-54.365916,-0.473356,-0.080187,-6.026959,2.17
-54.367305,-0.464785,-0.080206,-5.917828,2.18
-54.367959,-0.470304,-0.080043,-5.988103,2.19
-54.367101,-0.452149,-0.080029,-5.756939,2.2
-54.36691,-0.456107,-0.079904,-5.80733,2.21
-54.367065,-0.452238,-0.079928,-5.758077,2.22
-54.365525,-0.439292,-0.079787,-5.593242,2.23
-54.366797,-0.44536,-0.079692,-5.670499,2.24
-54.365666,-0.436497,-0.079691,-5.557649,2.25
-54.36622,-0.428396,-0.079421,-5.454513,2.26
-54.365738,-0.431591,-0.079474,-5.495191,2.27
-54.364562,-0.41548,-0.079298,-5.290057,2.28
-54.36681,-0.420225,-0.079355,-5.350467,2.29
-54.365062,-0.413519,-0.079185,-5.265089,2.3
-54.363717,-0.404823,-0.079177,-5.154364,2.31
-54.365725,-0.407654,-0.079012,-5.190413,2.32
-54.363999,-0.397772,-0.079004,-5.064585,2.33
-54.365675,-0.397491,-0.078919,-5.061018,2.34
-54.365293,-0.397992,-0.078967,-5.067393,2.35
-54.363926,-0.386745,-0.078791,-4.924187,2.36
-54.367215,-0.392938,-0.078818,-5.003038,2.37
-54.364989,-0.386596,-0.078702,-4.92229,2.38
-54.3631,-0.381666,-0.078567,-4.859528,2.39
-54.365729,-0.380206,-0.078534,-4.840935,2.4
-54.363613,-0.364083,-0.078245,-4.635649,2.41
-54.365884,-0.365275,-0.078357,-4.650828,2.42
-54.364303,-0.367975,-0.078323,-4.685206,2.43
-54.363822,-0.357181,-0.078043,-4.547768,2.44
-54.366515,-0.358117,-0.078168,-4.559683,2.45
-54.363849,-0.350052,-0.078069,-4.457002,2.46
-54.36404,-0.347739,-0.077919,-4.427556,2.47
-54.36503,-0.352097,-0.078,-4.483033,2.48
-54.362791,-0.343794,-0.077785,-4.377316,2.49
-54.363281,-0.343424,-0.077833,-4.372611,2.5
-54.363754,-0.3411,-0.07787,-4.343014,2.51
-54.362614,-0.332165,-0.077635,-4.229253,2.52
-54.363972,-0.336909,-0.077566,-4.289662,2.53
-54.362437,-0.32624,-0.077643,-4.153817,2.54
-54.364003,-0.322735,-0.077342,-4.109194,2.55
-54.362714,-0.326312,-0.077506,-4.154728,2.56
-54.363072,-0.315124,-0.077196,-4.012281,2.57
-54.362963,-0.311172,-0.077173,-3.961965,2.58
-54.362832,-0.305593,-0.07705,-3.890931,2.59
-54.360874,-0.292122,-0.076761,-3.719417,2.6
-54.362287,-0.298697,-0.076729,-3.803125,2.61
-54.362823,-0.289291,-0.076661,-3.683369,2.62
-54.362241,-0.289804,-0.076651,-3.689896,2.63
-54.360847,-0.293684,-0.076581,-3.739301,2.64
-54.361551,-0.278479,-0.0765,-3.545703,2.65
-54.363041,-0.276732,-0.076451,-3.523467,2.66
