POSN mm ,LOAD kn,STRAIN1 mm,STRESS(MPA),TIME(sec)
-54.41634,-2.345896,-0.124501,-29.868873,15.18
-54.414754,-2.344275,-0.124733,-29.84823,15.19
-54.414759,-2.347112,-0.12471,-29.884354,15.2
-54.415481,-2.353156,-0.124818,-29.961308,15.21
-54.414814,-2.347505,-0.125062,-29.889363,15.22
-54.414355,-2.342951,-0.125013,-29.831382,15.23
-54.41911,-2.352417,-0.125205,-29.951897,15.24
-54.415599,-2.346271,-0.125282,-29.873654,15.25
-54.415349,-2.348328,-0.125175,-29.899836,15.26
-54.416726,-2.356911,-0.125354,-30.009119,15.27
-54.414387,-2.35647,-0.125419,-30.003503,15.28
-54.415072,-2.360296,-0.125368,-30.052225,15.29
-54.415499,-2.372277,-0.125715,-30.204766,15.3
-54.416603,-2.37329,-0.1258,-30.217668,15.31
-54.417471,-2.379107,-0.126003,-30.291737,15.32
-54.418601,-2.382147,-0.126184,-30.330442,15.33
-54.416489,-2.375758,-0.126174,-30.249086,15.34
-54.416753,-2.378803,-0.126177,-30.287867,15.35
-54.417225,-2.389097,-0.126446,-30.41893,15.36
-54.414868,-2.384049,-0.126511,-30.354651,15.37
-54.416485,-2.381176,-0.12645,-30.318071,15.38
-54.416626,-2.386689,-0.126607,-30.388271,15.39
-54.415309,-2.379036,-0.126564,-30.290826,15.4
-54.418279,-2.38058,-0.126606,-30.310482,15.41
-54.416871,-2.387393,-0.126724,-30.397226,15.42
-54.415059,-2.384132,-0.126757,-30.355713,15.43
-54.418406,-2.398312,-0.126813,-30.536258,15.44
-54.416453,-2.401716,-0.127129,-30.579592,15.45
-54.417716,-2.396935,-0.127123,-30.518727,15.46
-54.419206,-2.40398,-0.12717,-30.60843,15.47
-54.417988,-2.407861,-0.127368,-30.657835,15.48
-54.416226,-2.398652,-0.127327,-30.540584,15.49
-54.417493,-2.40649,-0.127441,-30.64038,15.5
-54.418656,-2.412635,-0.127433,-30.718624,15.51
-54.418043,-2.398664,-0.127497,-30.540736,15.52
-54.417961,-2.413946,-0.1276,-30.73532,15.53
-54.419378,-2.414834,-0.127739,-30.746628,15.54
-54.417984,-2.40891,-0.127571,-30.671192,15.55
-54.419237,-2.420211,-0.127753,-30.815081,15.56
-54.418583,-2.423275,-0.127921,-30.854089,15.57
-54.417611,-2.417058,-0.127915,-30.774935,15.58
-54.420641,-2.422148,-0.128038,-30.839746,15.59
-54.419156,-2.424163,-0.128179,-30.865397,15.6
-54.41772,-2.419287,-0.128041,-30.803318,15.61
-54.420427,-2.433503,-0.128279,-30.984318,15.62
-54.41787,-2.438265,-0.128566,-31.044955,15.63
-54.419396,-2.438188,-0.128491,-31.043969,15.64
-54.421622,-2.449626,-0.12878,-31.189603,15.65
-54.418974,-2.445,-0.128895,-31.130712,15.66
-54.420023,-2.437925,-0.128906,-31.040629,15.67
-54.420296,-2.448159,-0.128928,-31.170934,15.68
-54.419196,-2.440596,-0.128985,-31.074629,15.69
-54.41757,-2.434999,-0.128915,-31.003367,15.7
-54.420609,-2.444935,-0.129171,-31.129877,15.71
-54.421308,-2.440089,-0.129055,-31.068178,15.72
-54.420273,-2.436948,-0.129266,-31.028183,15.73
-54.421,-2.448642,-0.129345,-31.177081,15.74
-54.41931,-2.446556,-0.129254,-31.15052,15.75
-54.421622,-2.445036,-0.129404,-31.131167,15.76
-54.420346,-2.459919,-0.129543,-31.320667,15.77
-54.419887,-2.463615,-0.12977,-31.36772,15.78
-54.420936,-2.459586,-0.129592,-31.316417,15.79
-54.421195,-2.472246,-0.129775,-31.47761,15.8
-54.420209,-2.471226,-0.130032,-31.464632,15.81
-54.420641,-2.477324,-0.130081,-31.542269,15.82
-54.423139,-2.488595,-0.130411,-31.685779,15.83
-54.419328,-2.483934,-0.130339,-31.626432,15.84
-54.422067,-2.488631,-0.130587,-31.686234,15.85
-54.422121,-2.492714,-0.130659,-31.738219,15.86
-54.422376,-2.484441,-0.130724,-31.632883,15.87
-54.421654,-2.481562,-0.130814,-31.596227,15.88
-54.421499,-2.492052,-0.130944,-31.729796,15.89
-54.420881,-2.483308,-0.130903,-31.618463,15.9
-54.423261,-2.486998,-0.130846,-31.66544,15.91
-54.421967,-2.499008,-0.131151,-31.81836,15.92
-54.422753,-2.495569,-0.131223,-31.774571,15.93
-54.42372,-2.498984,-0.13126,-31.818057,15.94
-54.421472,-2.504027,-0.131427,-31.882261,15.95
-54.422317,-2.498251,-0.131471,-31.808722,15.96
-54.421549,-2.506089,-0.13153,-31.908519,15.97
-54.423402,-2.511781,-0.131617,-31.980995,15.98
-54.421417,-2.506715,-0.131631,-31.916487,15.99
-54.422757,-2.508974,-0.131717,-31.94525,16
-54.422894,-2.515256,-0.13187,-32.025239,16.01
-54.421899,-2.509487,-0.13188,-31.951777,16.02
-54.424874,-2.513099,-0.131809,-31.997767,16.03
-54.423956,-2.515966,-0.13207,-32.03427,16.04
-54.422108,-2.503288,-0.131975,-31.87285,16.05
-54.423425,-2.513951,-0.132186,-32.008619,16.06
-54.423152,-2.515942,-0.132181,-32.033967,16.07
-54.421517,-2.51224,-0.132167,-31.986838,16.08
-54.425501,-2.529931,-0.132393,-32.212083,16.09
-54.424261,-2.540624,-0.132534,-32.348231,16.1
-54.424388,-2.538651,-0.132672,-32.323111,16.11
-54.424242,-2.547812,-0.132871,-32.439756,16.12
-54.424942,-2.549297,-0.133003,-32.458653,16.13
-54.423616,-2.540183,-0.132953,-32.342615,16.14
-54.42486,-2.546817,-0.133096,-32.427082,16.15
-54.423479,-2.543741,-0.133155,-32.387922,16.16
-54.424224,-2.540511,-0.133135,-32.346789,16.17
-54.425074,-2.54938,-0.133471,-32.459715,16.18
-54.425491,-2.54904,-0.133312,-32.455389,16.19
-54.423021,-2.547771,-0.133479,-32.439225,16.2
-54.424211,-2.555019,-0.133558,-32.531508,16.21
-54.424847,-2.555466,-0.133661,-32.5372,16.22
-54.425228,-2.551705,-0.133679,-32.489313,16.23
-54.426718,-2.563053,-0.133825,-32.633809,16.24
-54.424624,-2.558953,-0.133775,-32.581596,16.25
-54.427376,-2.557737,-0.133892,-32.566114,16.26
-54.427553,-2.571636,-0.134029,-32.743092,16.27
-54.424688,-2.571326,-0.1341,-32.739146,16.28
-54.424533,-2.567917,-0.13419,-32.695736,16.29
-54.427572,-2.581662,-0.134346,-32.870741,16.3
-54.426423,-2.576661,-0.134389,-32.807068,16.31
-54.425991,-2.578056,-0.134484,-32.824827,16.32
-54.426654,-2.588797,-0.134741,-32.961582,16.33
-54.425178,-2.586865,-0.134832,-32.936994,16.34
-54.426668,-2.589554,-0.134889,-32.97122,16.35
-54.427222,-2.599585,-0.135223,-33.098945,16.36
-54.426591,-2.590013,-0.135169,-32.977064,16.37
-54.428117,-2.583396,-0.135078,-32.892825,16.38
-54.426132,-2.590227,-0.135228,-32.979796,16.39
-54.426718,-2.588212,-0.135159,-32.954145,16.4
-54.426759,-2.587336,-0.135219,-32.942989,16.41
-54.427295,-2.597791,-0.13535,-33.076102,16.42
-54.425628,-2.58972,-0.135326,-32.973345,16.43
-54.42759,-2.58894,-0.135399,-32.963404,16.44
-54.427508,-2.603585,-0.135542,-33.149868,16.45
-54.426768,-2.600402,-0.135605,-33.109342,16.46
-54.427962,-2.606392,-0.13567,-33.185612,16.47
-54.428267,-2.614975,-0.135917,-33.294895,16.48
-54.426827,-2.61218,-0.135897,-33.259303,16.49
-54.428212,-2.613372,-0.136047,-33.274481,16.5
-54.429016,-2.622169,-0.136249,-33.386496,16.51
-54.426718,-2.619523,-0.136192,-33.3528,16.52
-54.428598,-2.626264,-0.136394,-33.438633,16.53
-54.428026,-2.625996,-0.136454,-33.435218,16.54
-54.42799,-2.616566,-0.136427,-33.315158,16.55
-54.427908,-2.617973,-0.136504,-33.333069,16.56
-54.430424,-2.621299,-0.136633,-33.375416,16.57
-54.42769,-2.606833,-0.13649,-33.191228,16.58
-54.430515,-2.616066,-0.136529,-33.308784,16.59
-54.428394,-2.622217,-0.136739,-33.387103,16.6
-54.429584,-2.618659,-0.136716,-33.341796,16.61
-54.43036,-2.622718,-0.136738,-33.393478,16.62
-54.428421,-2.630478,-0.136871,-33.492288,16.63
-54.426868,-2.629906,-0.136833,-33.485002,16.64
-54.430465,-2.639675,-0.136978,-33.609388,16.65
-54.429139,-2.643812,-0.137182,-33.662056,16.66
-54.429457,-2.644628,-0.137228,-33.672453,16.67
-54.430974,-2.656889,-0.137493,-33.828561,16.68
-54.42972,-2.66279,-0.137644,-33.903693,16.69
-54.428112,-2.663398,-0.137704,-33.911434,16.7
-54.43126,-2.668476,-0.138001,-33.976093,16.71
-54.430887,-2.666658,-0.138136,-33.952946,16.72
-54.429239,-2.656126,-0.13823,-33.818847,16.73
-54.431014,-2.668744,-0.138371,-33.979508,16.74
-54.430996,-2.665663,-0.138269,-33.940272,16.75
-54.430805,-2.658236,-0.138364,-33.845712,16.76
-54.430792,-2.664924,-0.138392,-33.930862,16.77
-54.429843,-2.659893,-0.138514,-33.86681,16.78
-54.430828,-2.656782,-0.138468,-33.827195,16.79
-54.431623,-2.670956,-0.138535,-34.007664,16.8
-54.431101,-2.662301,-0.138511,-33.89747,16.81
-54.430787,-2.659863,-0.138632,-33.866431,16.82
-54.432245,-2.667385,-0.138625,-33.962205,16.83
-54.430892,-2.670217,-0.138824,-33.998253,16.84
-54.431083,-2.670532,-0.138834,-34.002275,16.85
-54.432854,-2.685475,-0.138957,-34.192534,16.86
-54.430492,-2.68538,-0.138983,-34.19132,16.87
-54.432736,-2.687752,-0.139207,-34.221524,16.88
-54.433785,-2.698195,-0.139334,-34.354485,16.89
-54.431314,-2.689558,-0.139242,-34.244519,16.9
-54.432018,-2.691793,-0.139308,-34.272979,16.91
-54.432899,-2.700692,-0.139564,-34.386284,16.92
-54.43031,-2.69987,-0.139593,-34.375811,16.93
-54.433308,-2.695584,-0.139683,-34.321245,16.94
-54.432204,-2.701849,-0.139784,-34.401007,16.95
-54.433444,-2.692842,-0.139669,-34.286335,16.96
-54.433567,-2.695858,-0.139649,-34.324736,16.97
-54.432404,-2.700645,-0.139863,-34.385677,16.98
-54.433304,-2.69987,-0.139932,-34.375811,16.99
-54.433358,-2.703792,-0.139879,-34.425747,17
-54.433894,-2.712947,-0.140137,-34.542316,17.01
-54.432627,-2.710712,-0.140201,-34.513857,17.02
-54.432472,-2.715462,-0.140271,-34.574342,17.03
-54.432409,-2.725142,-0.140426,-34.697589,17.04
-54.431718,-2.718306,-0.140386,-34.610542,17.05
-54.433358,-2.72541,-0.140472,-34.701004,17.06
-54.43448,-2.727771,-0.140708,-34.731057,17.07
-54.431968,-2.721524,-0.140761,-34.651523,17.08
-54.434017,-2.722204,-0.140711,-34.660174,17.09
-54.432332,-2.730608,-0.140853,-34.767181,17.1
-54.433363,-2.724785,-0.140857,-34.693035,17.11
-54.435756,-2.731794,-0.140986,-34.782283,17.12
-54.435316,-2.733308,-0.141121,-34.801559,17.13
-54.433372,-2.733201,-0.141147,-34.800193,17.14
-54.43547,-2.738768,-0.141304,-34.871075,17.15
-54.434257,-2.739352,-0.141417,-34.878513,17.16
-54.434321,-2.730113,-0.141367,-34.760882,17.17
-54.434866,-2.740175,-0.141497,-34.888986,17.18
-54.435179,-2.746063,-0.141522,-34.963966,17.19
-54.434671,-2.740753,-0.141545,-34.896347,17.2
-54.435593,-2.753448,-0.141796,-35.057995,17.21
-54.435257,-2.75647,-0.141811,-35.096472,17.22
-54.434643,-2.756256,-0.141885,-35.09374,17.23
-54.435574,-2.765971,-0.142099,-35.217442,17.24
-54.43562,-2.76894,-0.142295,-35.255236,17.25
-54.43488,-2.761942,-0.142425,-35.16614,17.26
-54.439231,-2.777654,-0.14266,-35.366188,17.27
-54.436047,-2.770251,-0.142519,-35.271932,17.28
-54.438586,-2.766019,-0.142687,-35.218049,17.29
-54.437741,-2.769631,-0.142881,-35.264039,17.3
-54.436119,-2.767044,-0.142742,-35.231102,17.31
-54.435683,-2.757317,-0.142805,-35.107248,17.32
-54.436337,-2.766258,-0.142975,-35.221085,17.33
-54.436696,-2.760005,-0.142684,-35.141475,17.34
-54.435057,-2.757192,-0.142773,-35.105655,17.35
-54.43671,-2.771062,-0.143027,-35.282253,17.36
-54.434961,-2.772731,-0.143058,-35.303502,17.37
-54.438595,-2.778846,-0.143149,-35.381366,17.38
-54.438459,-2.791446,-0.143289,-35.5418,17.39
-54.435247,-2.790159,-0.143449,-35.525408,17.4
-54.437101,-2.791584,-0.143301,-35.543546,17.41
-54.437954,-2.800822,-0.143611,-35.661177,17.42
-54.436946,-2.792352,-0.14364,-35.553335,17.43
-54.439349,-2.794266,-0.1437,-35.577696,17.44
-54.437845,-2.80537,-0.143871,-35.719081,17.45
-54.436324,-2.802175,-0.144016,-35.678404,17.46
-54.437355,-2.803081,-0.144125,-35.689939,17.47
-54.439199,-2.80928,-0.144248,-35.768866,17.48
-54.437328,-2.802318,-0.144173,-35.680225,17.49
-54.437309,-2.803874,-0.144249,-35.700033,17.5
-54.43929,-2.81539,-0.144506,-35.846654,17.51
-54.438186,-2.810287,-0.144412,-35.781691,17.52
-54.439076,-2.814251,-0.144587,-35.832159,17.53
-54.437041,-2.819341,-0.144698,-35.89697,17.54
-54.439149,-2.817202,-0.144597,-35.869725,17.55
-54.43745,-2.822399,-0.144855,-35.935902,17.56
-54.439144,-2.827567,-0.145031,-36.001699,17.57
-54.437646,-2.818978,-0.144895,-35.892341,17.58
-54.44043,-2.821678,-0.145031,-35.926719,17.59
-54.43765,-2.824986,-0.145194,-35.968839,17.6
-54.43949,-2.818877,-0.145043,-35.89105,17.61
-54.440766,-2.826583,-0.145178,-35.989177,17.62
-54.440471,-2.830887,-0.145343,-36.043971,17.63
-54.437959,-2.825928,-0.145417,-35.980829,17.64
-54.439512,-2.832204,-0.145378,-36.060743,17.65
-54.438736,-2.841884,-0.145579,-36.18399,17.66
-54.439744,-2.8413,-0.145591,-36.176552,17.67
-54.441079,-2.848446,-0.145782,-36.267546,17.68
-54.439044,-2.851635,-0.145854,-36.308147,17.69
-54.439966,-2.848524,-0.146007,-36.268532,17.7
-54.44062,-2.858359,-0.146198,-36.393752,17.71
-54.440312,-2.854687,-0.146315,-36.347003,17.72
-54.438786,-2.852547,-0.146286,-36.319759,17.73
-54.441956,-2.860713,-0.146397,-36.423729,17.74
-54.439776,-2.854413,-0.146498,-36.343512,17.75
-54.437959,-2.84633,-0.146353,-36.240604,17.76
-54.441365,-2.855515,-0.146616,-36.357552,17.77
-54.440139,-2.852285,-0.146584,-36.316419,17.78
-54.441256,-2.846587,-0.146375,-36.243868,17.79
-54.442396,-2.857578,-0.146656,-36.383811,17.8
-54.44196,-2.8633,-0.146695,-36.456666,17.81
-54.440398,-2.860677,-0.146735,-36.423274,17.82
-54.441129,-2.872467,-0.146832,-36.573386,17.83
-54.440085,-2.873635,-0.14706,-36.588261,17.84
-54.440607,-2.872461,-0.147091,-36.57331,17.85
-54.440893,-2.884942,-0.147183,-36.732226,17.86
-54.442764,-2.879548,-0.147352,-36.663545,17.87
-54.44072,-2.879077,-0.147382,-36.657549,17.88
-54.442424,-2.891505,-0.147443,-36.815782,17.89
-54.441588,-2.883506,-0.147505,-36.713936,17.9
-54.442791,-2.885294,-0.147518,-36.736704,17.91
-54.443273,-2.891362,-0.147634,-36.813961,17.92
-54.44067,-2.886623,-0.147742,-36.753627,17.93
-54.443332,-2.893746,-0.147839,-36.844317,17.94
-54.443614,-2.903038,-0.147943,-36.962631,17.95
-54.442355,-2.896374,-0.14812,-36.877785,17.96
-54.443754,-2.900624,-0.148133,-36.931895,17.97
-54.444826,-2.910078,-0.148324,-37.052258,17.98
-54.442274,-2.903169,-0.148338,-36.964301,17.99
-54.443091,-2.901286,-0.14828,-36.940319,18
-54.444195,-2.908802,-0.148534,-37.036018,18.01
-54.441007,-2.898926,-0.148518,-36.910266,18.02
-54.444354,-2.901298,-0.14855,-36.940471,18.03
-54.444122,-2.908361,-0.148569,-37.030402,18.04
-54.443364,-2.897835,-0.148682,-36.896378,18.05
-54.444531,-2.905011,-0.148565,-36.987751,18.06
-54.442415,-2.911615,-0.148733,-37.071838,18.07
-54.442896,-2.909416,-0.148843,-37.043835,18.08
-54.444563,-2.915746,-0.148887,-37.124431,18.09
-54.446112,-2.923173,-0.149124,-37.218991,18.1
-54.443168,-2.916425,-0.149075,-37.133082,18.11
-54.445548,-2.929252,-0.149279,-37.2964,18.12
-54.443936,-2.934968,-0.149366,-37.369179,18.13
-54.444131,-2.930886,-0.149462,-37.317194,18.14
-54.444118,-2.942234,-0.149581,-37.46169,18.15
-54.445194,-2.94646,-0.149912,-37.515497,18.16
-54.444031,-2.943057,-0.14981,-37.472163,18.17
-54.446234,-2.951825,-0.150092,-37.583799,18.18
-54.444286,-2.95316,-0.15029,-37.600799,18.19
-54.444018,-2.948153,-0.150284,-37.53705,18.2
-54.445535,-2.954775,-0.15044,-37.621365,18.21
-54.445221,-2.956408,-0.15053,-37.642159,18.22
-54.445776,-2.94897,-0.150497,-37.547447,18.23
-54.448137,-2.955264,-0.150514,-37.627588,18.24
-54.447052,-2.954906,-0.150804,-37.623035,18.25
-54.444931,-2.946854,-0.150677,-37.520506,18.26
-54.446289,-2.95974,-0.150913,-37.684582,18.27
-54.444976,-2.960914,-0.150992,-37.699533,18.28
-54.444563,-2.959305,-0.150916,-37.679042,18.29
-54.446407,-2.969474,-0.151118,-37.808512,18.3
-54.44538,-2.965903,-0.151137,-37.763053,18.31
-54.446152,-2.964395,-0.151222,-37.743853,18.32
-54.446566,-2.977115,-0.151308,-37.905804,18.33
-54.445371,-2.975941,-0.151447,-37.890854,18.34
-54.445121,-2.971667,-0.151448,-37.83644,18.35
-54.447152,-2.98692,-0.151718,-38.030645,18.36
-54.446207,-2.983874,-0.151743,-37.991865,18.37
-54.447865,-2.98779,-0.151743,-38.041725,18.38
-54.447706,-2.999341,-0.152012,-38.188802,18.39
-54.446434,-2.998996,-0.152085,-38.1844,18.4
-54.447897,-3.002131,-0.152177,-38.224319,18.41
-54.449295,-3.010201,-0.152459,-38.327075,18.42
-54.44687,-3.000057,-0.152486,-38.197909,18.43
-54.447788,-2.997619,-0.152526,-38.166869,18.44
-54.446788,-3.004611,-0.152705,-38.25589,18.45
-54.448364,-2.993733,-0.152656,-38.117388,18.46
-54.447874,-2.991778,-0.152672,-38.092496,18.47
-54.448115,-3.000432,-0.152778,-38.20269,18.48
-54.44717,-2.99204,-0.152715,-38.095835,18.49
-54.447592,-2.999139,-0.15284,-38.186222,18.5
-54.448065,-3.006476,-0.152904,-38.279643,18.51
-54.448001,-3.003842,-0.152973,-38.2461,18.52
-54.447088,-3.011411,-0.153082,-38.342481,18.53
-54.448419,-3.024411,-0.153311,-38.507999,18.54
-54.447574,-3.016353,-0.153177,-38.405395,18.55
-54.450186,-3.024942,-0.15338,-38.514754,18.56
-54.448682,-3.02887,-0.153548,-38.564766,18.57
-54.446866,-3.02425,-0.15352,-38.50595,18.58
-54.449314,-3.028852,-0.153557,-38.564538,18.59
-54.449441,-3.031135,-0.153832,-38.593604,18.6
-54.448296,-3.027844,-0.153767,-38.551713,18.61
-54.451049,-3.039056,-0.153977,-38.694464,18.62
-54.449904,-3.04454,-0.154098,-38.764283,18.63
-54.450168,-3.035015,-0.154036,-38.643009,18.64
-54.449268,-3.044242,-0.154252,-38.760489,18.65
-54.450699,-3.04631,-0.154397,-38.786823,18.66
-54.450435,-3.042936,-0.154331,-38.743869,18.67
-54.450331,-3.049791,-0.154448,-38.831143,18.68
-54.450213,-3.051144,-0.154639,-38.848371,18.69
-54.448419,-3.04727,-0.154619,-38.799041,18.7
-54.450376,-3.061724,-0.154854,-38.983077,18.71
-54.450663,-3.063661,-0.15501,-39.007742,18.72
-54.449454,-3.056413,-0.154898,-38.915458,18.73
-54.45004,-3.063518,-0.155072,-39.00592,18.74
-54.44989,-3.06586,-0.155123,-39.035745,18.75
-54.449595,-3.059518,-0.155133,-38.954997,18.76
-54.453015,-3.070313,-0.155341,-39.092436,18.77
-54.449277,-3.062296,-0.155461,-38.990363,18.78
-54.451675,-3.059179,-0.155395,-38.950672,18.79
-54.45049,-3.069067,-0.155396,-39.076575,18.8
-54.450349,-3.069192,-0.155575,-39.078168,18.81
-54.45094,-3.070319,-0.155554,-39.092512,18.82
-54.451298,-3.075546,-0.155693,-39.159068,18.83
-54.449945,-3.070277,-0.155721,-39.091981,18.84
-54.452325,-3.07104,-0.155801,-39.101695,18.85
-54.452924,-3.081596,-0.155985,-39.236098,18.86
-54.449677,-3.076994,-0.155953,-39.17751,18.87
-54.451289,-3.083467,-0.15617,-39.259927,18.88
-54.451639,-3.088617,-0.156236,-39.325497,18.89
-54.450454,-3.083217,-0.156173,-39.25674,18.9
-54.451993,-3.08494,-0.156218,-39.278672,18.91
-54.452888,-3.094059,-0.156369,-39.394786,18.92
-54.45203,-3.086352,-0.156476,-39.296659,18.93
-54.453097,-3.091204,-0.156457,-39.358434,18.94
-54.453356,-3.103685,-0.156617,-39.51735,18.95
-54.450817,-3.100479,-0.156588,-39.47652,18.96
-54.454342,-3.109884,-0.156833,-39.596276,18.97
-54.452888,-3.116035,-0.157076,-39.674596,18.98
-54.451112,-3.112215,-0.157102,-39.62595,18.99
-54.455155,-3.113919,-0.157203,-39.647654,19
-54.454655,-3.117639,-0.157411,-39.69501,19.01
-54.452193,-3.113002,-0.157335,-39.635967,19.02
-54.454941,-3.112936,-0.157368,-39.635132,19.03
-54.453524,-3.112966,-0.157568,-39.635512,19.04
-54.452379,-3.102905,-0.15751,-39.507408,19.05
-54.4547,-3.110313,-0.157489,-39.60174,19.06
-54.45386,-3.111762,-0.157654,-39.620182,19.07
-54.453819,-3.106892,-0.157616,-39.558179,19.08
-54.454364,-3.114104,-0.157726,-39.650007,19.09
-54.45302,-3.125042,-0.157831,-39.789267,19.1
-54.453701,-3.117031,-0.157776,-39.68727,19.11
-54.455395,-3.122485,-0.157921,-39.75671,19.12
-54.453142,-3.126192,-0.158003,-39.803914,19.13
-54.453924,-3.122646,-0.158019,-39.758759,19.14
-54.454678,-3.136122,-0.158242,-39.930348,19.15
-54.453919,-3.149366,-0.158378,-40.098978,19.16
-54.454773,-3.14458,-0.158389,-40.038038,19.17
-54.456417,-3.152621,-0.158644,-40.140415,19.18
-54.453701,-3.149962,-0.158805,-40.106567,19.19
-54.454228,-3.143811,-0.158558,-40.028248,19.2
-54.45609,-3.152907,-0.158849,-40.144057,19.21
-54.454083,-3.150308,-0.158868,-40.110969,19.22
-54.455268,-3.148276,-0.158915,-40.08509,19.23
-54.456708,-3.155023,-0.159234,-40.170999,19.24
-54.454759,-3.157669,-0.159119,-40.204694,19.25
-54.456108,-3.152186,-0.159151,-40.134875,19.26
-54.455831,-3.161919,-0.159321,-40.258805,19.27
-54.455332,-3.157854,-0.159342,-40.207047,19.28
-54.456013,-3.156573,-0.159447,-40.19073,19.29
-54.457584,-3.164488,-0.159538,-40.291514,19.3
-54.455554,-3.16093,-0.159547,-40.246207,19.31
-54.454609,-3.155017,-0.159529,-40.170923,19.32
-54.456694,-3.167868,-0.159658,-40.334544,19.33
-54.454264,-3.167826,-0.159855,-40.334013,19.34
-54.456467,-3.17747,-0.1598,-40.456804,19.35
-54.458002,-3.189951,-0.160224,-40.61572,19.36
-54.45337,-3.191024,-0.160273,-40.62938,19.37
-54.456567,-3.191406,-0.160345,-40.634237,19.38
-54.456562,-3.197426,-0.160648,-40.710887,19.39
-54.458211,-3.190017,-0.160548,-40.616555,19.4
-54.456113,-3.186613,-0.160627,-40.573221,19.41
-54.458593,-3.192139,-0.160832,-40.643572,19.42
-54.45723,-3.188449,-0.160803,-40.596595,19.43
-54.457825,-3.192556,-0.160744,-40.648884,19.44
-54.456799,-3.200465,-0.160978,-40.749592,19.45
-54.456304,-3.195775,-0.161006,-40.689865,19.46
-54.457825,-3.198963,-0.160976,-40.730467,19.47
-54.458765,-3.208369,-0.16137,-40.850223,19.48
-54.459474,-3.198802,-0.161249,-40.728418,19.49
-54.45812,-3.200138,-0.161293,-40.745418,19.5
-54.457253,-3.203642,-0.161386,-40.790042,19.51
-54.457266,-3.197676,-0.161351,-40.714075,19.52
-54.457852,-3.200299,-0.161534,-40.747467,19.53
-54.460219,-3.206354,-0.161453,-40.824572,19.54
-54.457584,-3.197241,-0.161567,-40.708535,19.55
-54.458515,-3.20043,-0.161603,-40.749136,19.56
-54.459774,-3.204739,-0.161723,-40.804005,19.57
-54.457816,-3.197336,-0.161575,-40.709749,19.58
-54.460137,-3.20859,-0.161755,-40.853031,19.59
-54.459942,-3.213912,-0.161847,-40.920802,19.6
-54.459229,-3.212655,-0.161824,-40.904789,19.61
-54.459783,-3.225082,-0.161982,-41.063021,19.62
-54.459878,-3.229958,-0.162132,-41.1251,19.63
-54.460051,-3.225756,-0.162189,-41.071597,19.64
-54.460459,-3.232157,-0.162212,-41.153104,19.65
-54.459942,-3.232676,-0.162514,-41.159707,19.66
-54.45892,-3.229034,-0.162378,-41.113337,19.67
-54.460741,-3.238088,-0.162627,-41.228616,19.68
-54.459006,-3.240591,-0.162696,-41.26049,19.69
-54.459174,-3.239775,-0.162712,-41.250093,19.7
-54.460032,-3.250819,-0.162899,-41.390719,19.71
-54.459306,-3.252918,-0.162957,-41.417432,19.72
-54.459855,-3.24313,-0.163027,-41.292819,19.73
-54.462213,-3.257334,-0.163221,-41.473668,19.74
-54.459419,-3.249472,-0.163203,-41.373567,19.75
-54.459696,-3.244531,-0.163218,-41.310654,19.76
-54.460732,-3.253317,-0.163374,-41.422517,19.77
-54.462067,-3.253287,-0.163428,-41.422138,19.78
-54.461277,-3.249037,-0.163401,-41.368027,19.79
-54.461663,-3.260428,-0.163611,-41.513055,19.8
-54.46144,-3.2516,-0.163571,-41.40066,19.81
-54.460582,-3.250784,-0.1636,-41.390263,19.82
-54.461068,-3.259641,-0.163722,-41.503037,19.83
-54.460205,-3.258622,-0.163813,-41.49006,19.84
-54.460582,-3.260428,-0.163862,-41.513055,19.85
-54.463244,-3.275514,-0.164074,-41.705135,19.86
-54.461504,-3.269845,-0.164126,-41.632963,19.87
-54.462154,-3.271216,-0.164189,-41.650418,19.88
-54.461867,-3.284985,-0.164305,-41.825726,19.89
-54.460141,-3.285593,-0.164464,-41.833467,19.9
-54.461917,-3.289348,-0.164553,-41.881278,19.91
-54.462862,-3.302062,-0.164891,-42.043154,19.92
-54.46169,-3.293979,-0.164894,-41.940245,19.93
-54.462862,-3.296316,-0.165,-41.969995,19.94
-54.464016,-3.297865,-0.165239,-41.989726,19.95
-54.46229,-3.288907,-0.165256,-41.875662,19.96
-54.462812,-3.287935,-0.165176,-41.863292,19.97
-54.463707,-3.294885,-0.165392,-41.951781,19.98
-54.460791,-3.286111,-0.165299,-41.840069,19.99
-54.462567,-3.290224,-0.165376,-41.892434,20
-54.46273,-3.295439,-0.165532,-41.958839,20.01
-54.46264,-3.292352,-0.165517,-41.919527,20.02
-54.463471,-3.297693,-0.165619,-41.987525,20.03
-54.462858,-3.30314,-0.165816,-42.05689,20.04
-54.462258,-3.292352,-0.165657,-41.919527,20.05
-54.463502,-3.299314,-0.165661,-42.008168,20.06
-54.463375,-3.307384,-0.165886,-42.110924,20.07
-54.462885,-3.305805,-0.165961,-42.090813,20.08
-54.463934,-3.321564,-0.166148,-42.291469,20.09
-54.465442,-3.329098,-0.166256,-42.387395,20.1
-54.463466,-3.321517,-0.166314,-42.290862,20.11
-54.465937,-3.335911,-0.166506,-42.474138,20.12
-54.464311,-3.332627,-0.16656,-42.432323,20.13
-54.462213,-3.327167,-0.166579,-42.362806,20.14
-54.466718,-3.332621,-0.16671,-42.432247,20.15
-54.467236,-3.339344,-0.166952,-42.517852,20.16
