LOAD kn,STRAIN1 mm
-0.747293,-0.0897
-0.75103,-0.089822
-0.741941,-0.089746
-0.748116,-0.089982
-0.754637,-0.089988
-0.750154,-0.090108
-0.748622,-0.089997
-0.756729,-0.090271
-0.749546,-0.090195
-0.750011,-0.090199
-0.757581,-0.090374
-0.762498,-0.090543
-0.757718,-0.090526
-0.765914,-0.090641
-0.77706,-0.090925
-0.770497,-0.091156
-0.773996,-0.091218
-0.788164,-0.09163
-0.790203,-0.091633
-0.78426,-0.091724
-0.790119,-0.092037
-0.794727,-0.092215
-0.793076,-0.092146
-0.795823,-0.092227
-0.804877,-0.09255
-0.794983,-0.092491
-0.794154,-0.092401
-0.80179,-0.092593
-0.804216,-0.09272
-0.799203,-0.092638
-0.808603,-0.092802
-0.813448,-0.092977
-0.810939,-0.093029
-0.808758,-0.093127
-0.820774,-0.093227
-0.819415,-0.093321
-0.817108,-0.093411
-0.825804,-0.093627
-0.832045,-0.093822
-0.830173,-0.093877
-0.8322,-0.094234
-0.835073,-0.094125
-0.82798,-0.094028
-0.826722,-0.094129
-0.836259,-0.094373
-0.832081,-0.0943
-0.826478,-0.094315
-0.831771,-0.094363
-0.835782,-0.094441
-0.824779,-0.094266
-0.827175,-0.094377
-0.836676,-0.09427
-0.826281,-0.094344
-0.823051,-0.094211
-0.836056,-0.094483
-0.838971,-0.094567
-0.833964,-0.094584
-0.845295,-0.094729
-0.854611,-0.095059
-0.851691,-0.09497
-0.857347,-0.09529
-0.865936,-0.09556
-0.867176,-0.09555
-0.859165,-0.095608
-0.864029,-0.095696
-0.866622,-0.095857
-0.8623,-0.095713
-0.86782,-0.095904
-0.873482,-0.096083
-0.867653,-0.096032
-0.870723,-0.096244
-0.879639,-0.096335
-0.87468,-0.096315
-0.871384,-0.096278
-0.878072,-0.09649
-0.883186,-0.096541
-0.879496,-0.096607
-0.876266,-0.096617
-0.886953,-0.096721
-0.887108,-0.0968
-0.879067,-0.09676
-0.892013,-0.096969
-0.890958,-0.097026
-0.886089,-0.09706
-0.886053,-0.097067
-0.894588,-0.097152
-0.891703,-0.09718
-0.894195,-0.097224
-0.90341,-0.097486
-0.90248,-0.09758
-0.903171,-0.097667
-0.914711,-0.097972
-0.919276,-0.098156
-0.914592,-0.098267
-0.917184,-0.0984
-0.925708,-0.098544
-0.917792,-0.098539
-0.915033,-0.09847
-0.92085,-0.098677
-0.919127,-0.098513
-0.913823,-0.098613
-0.919265,-0.098759
-0.923055,-0.098672
-0.917715,-0.098757
-0.924128,-0.098789
-0.929242,-0.099034
-0.933647,-0.098944
-0.932246,-0.099168
-0.948656,-0.099501
-0.951904,-0.099781
-0.942993,-0.099819
-0.947386,-0.099888
-0.952762,-0.099926
-0.949097,-0.099988
-0.947958,-0.099996
-0.955904,-0.100109
-0.954932,-0.100166
-0.950879,-0.100143
-0.956142,-0.100283
-0.964719,-0.100499
-0.96069,-0.100399
-0.96305,-0.100506
-0.970972,-0.100757
-0.965971,-0.100688
-0.960368,-0.100751
-0.971884,-0.10082
-0.970352,-0.100873
-0.965106,-0.100719
-0.971788,-0.100981
-0.976741,-0.10104
-0.968719,-0.100849
-0.9754,-0.101056
